t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
43.375              3060.82             0.0215704           0.00170696          0.00014764          0.000206581         3.46142e-15         0.000347382         0.000488441         0.0021055           
43.38               3060.85             0.021579            0.00170738          0.00014764          0.000206581         3.46089e-15         0.000347463         0.000488573         0.00210604          
43.385              3060.87             0.0215875           0.00170781          0.00014764          0.00020658          3.46037e-15         0.000347545         0.000488705         0.00210657          
43.39               3060.9              0.021596            0.00170823          0.000147641         0.00020658          3.45985e-15         0.000347626         0.000488836         0.00210711          
43.395              3060.92             0.0216046           0.00170866          0.000147641         0.000206579         3.45932e-15         0.000347708         0.000488968         0.00210765          
43.4                3060.95             0.0216131           0.00170908          0.000147641         0.000206579         3.4588e-15          0.000347789         0.0004891           0.00210819          
43.405              3060.98             0.0216217           0.0017095           0.000147641         0.000206579         3.45827e-15         0.000347871         0.000489232         0.00210873          
43.41               3061                0.0216302           0.00170993          0.000147642         0.000206578         3.45775e-15         0.000347952         0.000489364         0.00210927          
43.415              3061.03             0.0216388           0.00171035          0.000147642         0.000206578         3.45723e-15         0.000348034         0.000489495         0.00210981          
43.42               3061.05             0.0216473           0.00171077          0.000147642         0.000206577         3.4567e-15          0.000348115         0.000489627         0.00211035          
43.425              3061.08             0.0216559           0.0017112           0.000147642         0.000206577         3.45618e-15         0.000348197         0.000489759         0.00211089          
43.43               3061.11             0.0216644           0.00171162          0.000147643         0.000206576         3.45566e-15         0.000348279         0.000489891         0.00211143          
43.435              3061.13             0.021673            0.00171205          0.000147643         0.000206576         3.45514e-15         0.00034836          0.000490023         0.00211197          
43.44               3061.16             0.0216816           0.00171247          0.000147643         0.000206576         3.45461e-15         0.000348442         0.000490155         0.00211251          
43.445              3061.19             0.0216901           0.00171289          0.000147643         0.000206575         3.45409e-15         0.000348523         0.000490287         0.00211304          
43.45               3061.21             0.0216987           0.00171332          0.000147644         0.000206575         3.45357e-15         0.000348605         0.000490418         0.00211358          
43.455              3061.24             0.0217073           0.00171374          0.000147644         0.000206574         3.45305e-15         0.000348686         0.00049055          0.00211412          
43.46               3061.26             0.0217158           0.00171417          0.000147644         0.000206574         3.45253e-15         0.000348768         0.000490682         0.00211466          
43.465              3061.29             0.0217244           0.00171459          0.000147644         0.000206573         3.452e-15           0.000348849         0.000490814         0.0021152           
43.47               3061.32             0.021733            0.00171501          0.000147645         0.000206573         3.45148e-15         0.000348931         0.000490946         0.00211574          
43.475              3061.34             0.0217416           0.00171544          0.000147645         0.000206573         3.45096e-15         0.000349012         0.000491078         0.00211628          
43.48               3061.37             0.0217501           0.00171586          0.000147645         0.000206572         3.45044e-15         0.000349094         0.00049121          0.00211682          
43.485              3061.39             0.0217587           0.00171629          0.000147645         0.000206572         3.44992e-15         0.000349175         0.000491342         0.00211736          
43.49               3061.42             0.0217673           0.00171671          0.000147646         0.000206571         3.4494e-15          0.000349257         0.000491474         0.0021179           
43.495              3061.45             0.0217759           0.00171714          0.000147646         0.000206571         3.44888e-15         0.000349339         0.000491606         0.00211844          
43.5                3061.47             0.0217845           0.00171756          0.000147646         0.00020657          3.44836e-15         0.00034942          0.000491738         0.00211898          
43.505              3061.5              0.0217931           0.00171798          0.000147646         0.00020657          3.44784e-15         0.000349502         0.00049187          0.00211952          
43.51               3061.52             0.0218017           0.00171841          0.000147647         0.000206569         3.44732e-15         0.000349583         0.000492002         0.00212006          
43.515              3061.55             0.0218103           0.00171883          0.000147647         0.000206569         3.4468e-15          0.000349665         0.000492134         0.0021206           
43.52               3061.58             0.0218188           0.00171926          0.000147647         0.000206569         3.44628e-15         0.000349746         0.000492266         0.00212114          
43.525              3061.6              0.0218274           0.00171968          0.000147647         0.000206568         3.44576e-15         0.000349828         0.000492398         0.00212168          
43.53               3061.63             0.021836            0.00172011          0.000147648         0.000206568         3.44524e-15         0.00034991          0.00049253          0.00212222          
43.535              3061.65             0.0218446           0.00172053          0.000147648         0.000206567         3.44472e-15         0.000349991         0.000492662         0.00212276          
43.54               3061.68             0.0218533           0.00172095          0.000147648         0.000206567         3.4442e-15          0.000350073         0.000492794         0.0021233           
43.545              3061.71             0.0218619           0.00172138          0.000147648         0.000206566         3.44368e-15         0.000350154         0.000492926         0.00212384          
43.55               3061.73             0.0218705           0.0017218           0.000147649         0.000206566         3.44317e-15         0.000350236         0.000493058         0.00212438          
43.555              3061.76             0.0218791           0.00172223          0.000147649         0.000206566         3.44265e-15         0.000350318         0.000493191         0.00212492          
43.56               3061.78             0.0218877           0.00172265          0.000147649         0.000206565         3.44213e-15         0.000350399         0.000493323         0.00212546          
43.565              3061.81             0.0218963           0.00172308          0.000147649         0.000206565         3.44161e-15         0.000350481         0.000493455         0.002126            
43.57               3061.84             0.0219049           0.0017235           0.00014765          0.000206564         3.44109e-15         0.000350562         0.000493587         0.00212654          
43.575              3061.86             0.0219135           0.00172393          0.00014765          0.000206564         3.44058e-15         0.000350644         0.000493719         0.00212708          
43.58               3061.89             0.0219222           0.00172435          0.00014765          0.000206563         3.44006e-15         0.000350726         0.000493851         0.00212762          
43.585              3061.91             0.0219308           0.00172478          0.00014765          0.000206563         3.43954e-15         0.000350807         0.000493983         0.00212816          
43.59               3061.94             0.0219394           0.0017252           0.000147651         0.000206563         3.43902e-15         0.000350889         0.000494115         0.0021287           
43.595              3061.97             0.021948            0.00172563          0.000147651         0.000206562         3.43851e-15         0.00035097          0.000494248         0.00212924          
43.6                3061.99             0.0219567           0.00172605          0.000147651         0.000206562         3.43799e-15         0.000351052         0.00049438          0.00212978          
43.605              3062.02             0.0219653           0.00172648          0.000147651         0.000206561         3.43747e-15         0.000351134         0.000494512         0.00213032          
43.61               3062.04             0.0219739           0.0017269           0.000147651         0.000206561         3.43696e-15         0.000351215         0.000494644         0.00213086          
43.615              3062.07             0.0219826           0.00172732          0.000147652         0.00020656          3.43644e-15         0.000351297         0.000494776         0.0021314           
43.62               3062.1              0.0219912           0.00172775          0.000147652         0.00020656          3.43592e-15         0.000351379         0.000494909         0.00213194          
43.625              3062.12             0.0219999           0.00172817          0.000147652         0.00020656          3.43541e-15         0.00035146          0.000495041         0.00213248          
43.63               3062.15             0.0220085           0.0017286           0.000147652         0.000206559         3.43489e-15         0.000351542         0.000495173         0.00213302          
43.635              3062.17             0.0220171           0.00172902          0.000147653         0.000206559         3.43438e-15         0.000351624         0.000495305         0.00213356          
43.64               3062.2              0.0220258           0.00172945          0.000147653         0.000206558         3.43386e-15         0.000351705         0.000495438         0.0021341           
43.645              3062.23             0.0220344           0.00172987          0.000147653         0.000206558         3.43335e-15         0.000351787         0.00049557          0.00213465          
43.65               3062.25             0.0220431           0.0017303           0.000147653         0.000206557         3.43283e-15         0.000351869         0.000495702         0.00213519          
43.655              3062.28             0.0220517           0.00173072          0.000147654         0.000206557         3.43232e-15         0.00035195          0.000495835         0.00213573          
43.66               3062.3              0.0220604           0.00173115          0.000147654         0.000206556         3.4318e-15          0.000352032         0.000495967         0.00213627          
43.665              3062.33             0.0220691           0.00173157          0.000147654         0.000206556         3.43129e-15         0.000352114         0.000496099         0.00213681          
43.67               3062.35             0.0220777           0.001732            0.000147654         0.000206556         3.43077e-15         0.000352195         0.000496231         0.00213735          
43.675              3062.38             0.0220864           0.00173243          0.000147655         0.000206555         3.43026e-15         0.000352277         0.000496364         0.00213789          
43.68               3062.41             0.022095            0.00173285          0.000147655         0.000206555         3.42975e-15         0.000352359         0.000496496         0.00213843          
43.685              3062.43             0.0221037           0.00173328          0.000147655         0.000206554         3.42923e-15         0.00035244          0.000496628         0.00213897          
43.69               3062.46             0.0221124           0.0017337           0.000147655         0.000206554         3.42872e-15         0.000352522         0.000496761         0.00213951          
43.695              3062.48             0.0221211           0.00173413          0.000147656         0.000206553         3.42821e-15         0.000352604         0.000496893         0.00214005          
43.7                3062.51             0.0221297           0.00173455          0.000147656         0.000206553         3.42769e-15         0.000352685         0.000497026         0.00214059          
43.705              3062.54             0.0221384           0.00173498          0.000147656         0.000206553         3.42718e-15         0.000352767         0.000497158         0.00214114          
43.71               3062.56             0.0221471           0.0017354           0.000147656         0.000206552         3.42667e-15         0.000352849         0.00049729          0.00214168          
43.715              3062.59             0.0221558           0.00173583          0.000147657         0.000206552         3.42615e-15         0.00035293          0.000497423         0.00214222          
43.72               3062.61             0.0221644           0.00173625          0.000147657         0.000206551         3.42564e-15         0.000353012         0.000497555         0.00214276          
43.725              3062.64             0.0221731           0.00173668          0.000147657         0.000206551         3.42513e-15         0.000353094         0.000497688         0.0021433           
43.73               3062.66             0.0221818           0.0017371           0.000147657         0.00020655          3.42462e-15         0.000353176         0.00049782          0.00214384          
43.735              3062.69             0.0221905           0.00173753          0.000147658         0.00020655          3.42411e-15         0.000353257         0.000497953         0.00214438          
43.74               3062.72             0.0221992           0.00173795          0.000147658         0.00020655          3.42359e-15         0.000353339         0.000498085         0.00214492          
43.745              3062.74             0.0222079           0.00173838          0.000147658         0.000206549         3.42308e-15         0.000353421         0.000498217         0.00214547          
43.75               3062.77             0.0222166           0.00173881          0.000147658         0.000206549         3.42257e-15         0.000353502         0.00049835          0.00214601          
43.755              3062.79             0.0222253           0.00173923          0.000147659         0.000206548         3.42206e-15         0.000353584         0.000498482         0.00214655          
43.76               3062.82             0.022234            0.00173966          0.000147659         0.000206548         3.42155e-15         0.000353666         0.000498615         0.00214709          
43.765              3062.85             0.0222427           0.00174008          0.000147659         0.000206547         3.42104e-15         0.000353748         0.000498747         0.00214763          
43.77               3062.87             0.0222514           0.00174051          0.000147659         0.000206547         3.42053e-15         0.000353829         0.00049888          0.00214817          
43.775              3062.9              0.0222601           0.00174093          0.00014766          0.000206547         3.42002e-15         0.000353911         0.000499012         0.00214871          
43.78               3062.92             0.0222688           0.00174136          0.00014766          0.000206546         3.41951e-15         0.000353993         0.000499145         0.00214926          
43.785              3062.95             0.0222775           0.00174179          0.00014766          0.000206546         3.41899e-15         0.000354075         0.000499278         0.0021498           
43.79               3062.97             0.0222862           0.00174221          0.00014766          0.000206545         3.41848e-15         0.000354156         0.00049941          0.00215034          
43.795              3063                0.0222949           0.00174264          0.000147661         0.000206545         3.41797e-15         0.000354238         0.000499543         0.00215088          
43.8                3063.03             0.0223036           0.00174306          0.000147661         0.000206544         3.41747e-15         0.00035432          0.000499675         0.00215142          
43.805              3063.05             0.0223123           0.00174349          0.000147661         0.000206544         3.41696e-15         0.000354402         0.000499808         0.00215196          
43.81               3063.08             0.0223211           0.00174391          0.000147661         0.000206544         3.41645e-15         0.000354483         0.00049994          0.00215251          
43.815              3063.1              0.0223298           0.00174434          0.000147662         0.000206543         3.41594e-15         0.000354565         0.000500073         0.00215305          
43.82               3063.13             0.0223385           0.00174477          0.000147662         0.000206543         3.41543e-15         0.000354647         0.000500206         0.00215359          
43.825              3063.15             0.0223472           0.00174519          0.000147662         0.000206542         3.41492e-15         0.000354729         0.000500338         0.00215413          
43.83               3063.18             0.022356            0.00174562          0.000147662         0.000206542         3.41441e-15         0.00035481          0.000500471         0.00215467          
43.835              3063.21             0.0223647           0.00174604          0.000147663         0.000206541         3.4139e-15          0.000354892         0.000500604         0.00215521          
43.84               3063.23             0.0223734           0.00174647          0.000147663         0.000206541         3.41339e-15         0.000354974         0.000500736         0.00215576          
43.845              3063.26             0.0223822           0.0017469           0.000147663         0.000206541         3.41289e-15         0.000355056         0.000500869         0.0021563           
43.85               3063.28             0.0223909           0.00174732          0.000147663         0.00020654          3.41238e-15         0.000355137         0.000501001         0.00215684          
43.855              3063.31             0.0223996           0.00174775          0.000147664         0.00020654          3.41187e-15         0.000355219         0.000501134         0.00215738          
43.86               3063.34             0.0224084           0.00174817          0.000147664         0.000206539         3.41136e-15         0.000355301         0.000501267         0.00215792          
43.865              3063.36             0.0224171           0.0017486           0.000147664         0.000206539         3.41085e-15         0.000355383         0.0005014           0.00215847          
43.87               3063.39             0.0224259           0.00174903          0.000147664         0.000206538         3.41035e-15         0.000355465         0.000501532         0.00215901          
43.875              3063.41             0.0224346           0.00174945          0.000147665         0.000206538         3.40984e-15         0.000355546         0.000501665         0.00215955          
43.88               3063.44             0.0224434           0.00174988          0.000147665         0.000206538         3.40933e-15         0.000355628         0.000501798         0.00216009          
43.885              3063.46             0.0224521           0.0017503           0.000147665         0.000206537         3.40883e-15         0.00035571          0.00050193          0.00216063          
43.89               3063.49             0.0224609           0.00175073          0.000147665         0.000206537         3.40832e-15         0.000355792         0.000502063         0.00216118          
43.895              3063.51             0.0224696           0.00175116          0.000147665         0.000206536         3.40781e-15         0.000355874         0.000502196         0.00216172          
43.9                3063.54             0.0224784           0.00175158          0.000147666         0.000206536         3.40731e-15         0.000355956         0.000502329         0.00216226          
43.905              3063.57             0.0224871           0.00175201          0.000147666         0.000206535         3.4068e-15          0.000356037         0.000502462         0.0021628           
43.91               3063.59             0.0224959           0.00175244          0.000147666         0.000206535         3.4063e-15          0.000356119         0.000502594         0.00216335          
43.915              3063.62             0.0225047           0.00175286          0.000147666         0.000206535         3.40579e-15         0.000356201         0.000502727         0.00216389          
43.92               3063.64             0.0225134           0.00175329          0.000147667         0.000206534         3.40528e-15         0.000356283         0.00050286          0.00216443          
43.925              3063.67             0.0225222           0.00175372          0.000147667         0.000206534         3.40478e-15         0.000356365         0.000502993         0.00216497          
43.93               3063.69             0.022531            0.00175414          0.000147667         0.000206533         3.40427e-15         0.000356446         0.000503126         0.00216552          
43.935              3063.72             0.0225397           0.00175457          0.000147667         0.000206533         3.40377e-15         0.000356528         0.000503258         0.00216606          
43.94               3063.75             0.0225485           0.001755            0.000147668         0.000206532         3.40326e-15         0.00035661          0.000503391         0.0021666           
43.945              3063.77             0.0225573           0.00175542          0.000147668         0.000206532         3.40276e-15         0.000356692         0.000503524         0.00216714          
43.95               3063.8              0.0225661           0.00175585          0.000147668         0.000206532         3.40225e-15         0.000356774         0.000503657         0.00216769          
43.955              3063.82             0.0225749           0.00175628          0.000147668         0.000206531         3.40175e-15         0.000356856         0.00050379          0.00216823          
43.96               3063.85             0.0225836           0.0017567           0.000147669         0.000206531         3.40125e-15         0.000356938         0.000503923         0.00216877          
43.965              3063.87             0.0225924           0.00175713          0.000147669         0.00020653          3.40074e-15         0.000357019         0.000504056         0.00216931          
43.97               3063.9              0.0226012           0.00175756          0.000147669         0.00020653          3.40024e-15         0.000357101         0.000504189         0.00216986          
43.975              3063.93             0.02261             0.00175798          0.000147669         0.00020653          3.39973e-15         0.000357183         0.000504321         0.0021704           
43.98               3063.95             0.0226188           0.00175841          0.00014767          0.000206529         3.39923e-15         0.000357265         0.000504454         0.00217094          
43.985              3063.98             0.0226276           0.00175884          0.00014767          0.000206529         3.39873e-15         0.000357347         0.000504587         0.00217149          
43.99               3064                0.0226364           0.00175926          0.00014767          0.000206528         3.39822e-15         0.000357429         0.00050472          0.00217203          
43.995              3064.03             0.0226452           0.00175969          0.00014767          0.000206528         3.39772e-15         0.000357511         0.000504853         0.00217257          
44                  3064.05             0.022654            0.00176012          0.000147671         0.000206527         3.39722e-15         0.000357593         0.000504986         0.00217311          
44.005              3064.08             0.0226628           0.00176054          0.000147671         0.000206527         3.39671e-15         0.000357674         0.000505119         0.00217366          
44.01               3064.1              0.0226716           0.00176097          0.000147671         0.000206527         3.39621e-15         0.000357756         0.000505252         0.0021742           
44.015              3064.13             0.0226804           0.0017614           0.000147671         0.000206526         3.39571e-15         0.000357838         0.000505385         0.00217474          
44.02               3064.16             0.0226892           0.00176182          0.000147672         0.000206526         3.39521e-15         0.00035792          0.000505518         0.00217529          
44.025              3064.18             0.022698            0.00176225          0.000147672         0.000206525         3.39471e-15         0.000358002         0.000505651         0.00217583          
44.03               3064.21             0.0227068           0.00176268          0.000147672         0.000206525         3.3942e-15          0.000358084         0.000505784         0.00217637          
44.035              3064.23             0.0227157           0.0017631           0.000147672         0.000206524         3.3937e-15          0.000358166         0.000505917         0.00217692          
44.04               3064.26             0.0227245           0.00176353          0.000147673         0.000206524         3.3932e-15          0.000358248         0.00050605          0.00217746          
44.045              3064.28             0.0227333           0.00176396          0.000147673         0.000206524         3.3927e-15          0.00035833          0.000506183         0.002178            
44.05               3064.31             0.0227421           0.00176439          0.000147673         0.000206523         3.3922e-15          0.000358412         0.000506316         0.00217855          
44.055              3064.33             0.0227509           0.00176481          0.000147673         0.000206523         3.3917e-15          0.000358493         0.000506449         0.00217909          
44.06               3064.36             0.0227598           0.00176524          0.000147674         0.000206522         3.3912e-15          0.000358575         0.000506583         0.00217963          
44.065              3064.39             0.0227686           0.00176567          0.000147674         0.000206522         3.3907e-15          0.000358657         0.000506716         0.00218018          
44.07               3064.41             0.0227774           0.00176609          0.000147674         0.000206521         3.3902e-15          0.000358739         0.000506849         0.00218072          
44.075              3064.44             0.0227863           0.00176652          0.000147674         0.000206521         3.38969e-15         0.000358821         0.000506982         0.00218126          
44.08               3064.46             0.0227951           0.00176695          0.000147674         0.000206521         3.38919e-15         0.000358903         0.000507115         0.00218181          
44.085              3064.49             0.0228039           0.00176738          0.000147675         0.00020652          3.38869e-15         0.000358985         0.000507248         0.00218235          
44.09               3064.51             0.0228128           0.0017678           0.000147675         0.00020652          3.3882e-15          0.000359067         0.000507381         0.00218289          
44.095              3064.54             0.0228216           0.00176823          0.000147675         0.000206519         3.3877e-15          0.000359149         0.000507514         0.00218344          
44.1                3064.56             0.0228304           0.00176866          0.000147675         0.000206519         3.3872e-15          0.000359231         0.000507647         0.00218398          
44.105              3064.59             0.0228393           0.00176909          0.000147676         0.000206518         3.3867e-15          0.000359313         0.000507781         0.00218452          
44.11               3064.62             0.0228481           0.00176951          0.000147676         0.000206518         3.3862e-15          0.000359395         0.000507914         0.00218507          
44.115              3064.64             0.022857            0.00176994          0.000147676         0.000206518         3.3857e-15          0.000359477         0.000508047         0.00218561          
44.12               3064.67             0.0228658           0.00177037          0.000147676         0.000206517         3.3852e-15          0.000359559         0.00050818          0.00218616          
44.125              3064.69             0.0228747           0.00177079          0.000147677         0.000206517         3.3847e-15          0.000359641         0.000508313         0.0021867           
44.13               3064.72             0.0228836           0.00177122          0.000147677         0.000206516         3.3842e-15          0.000359723         0.000508447         0.00218724          
44.135              3064.74             0.0228924           0.00177165          0.000147677         0.000206516         3.3837e-15          0.000359805         0.00050858          0.00218779          
44.14               3064.77             0.0229013           0.00177208          0.000147677         0.000206516         3.38321e-15         0.000359886         0.000508713         0.00218833          
44.145              3064.79             0.0229101           0.0017725           0.000147678         0.000206515         3.38271e-15         0.000359968         0.000508846         0.00218887          
44.15               3064.82             0.022919            0.00177293          0.000147678         0.000206515         3.38221e-15         0.00036005          0.00050898          0.00218942          
44.155              3064.84             0.0229279           0.00177336          0.000147678         0.000206514         3.38171e-15         0.000360132         0.000509113         0.00218996          
44.16               3064.87             0.0229367           0.00177379          0.000147678         0.000206514         3.38122e-15         0.000360214         0.000509246         0.00219051          
44.165              3064.9              0.0229456           0.00177422          0.000147679         0.000206513         3.38072e-15         0.000360296         0.000509379         0.00219105          
44.17               3064.92             0.0229545           0.00177464          0.000147679         0.000206513         3.38022e-15         0.000360378         0.000509513         0.00219159          
44.175              3064.95             0.0229634           0.00177507          0.000147679         0.000206513         3.37972e-15         0.00036046          0.000509646         0.00219214          
44.18               3064.97             0.0229722           0.0017755           0.000147679         0.000206512         3.37923e-15         0.000360542         0.000509779         0.00219268          
44.185              3065                0.0229811           0.00177593          0.00014768          0.000206512         3.37873e-15         0.000360624         0.000509913         0.00219323          
44.19               3065.02             0.02299             0.00177635          0.00014768          0.000206511         3.37823e-15         0.000360706         0.000510046         0.00219377          
44.195              3065.05             0.0229989           0.00177678          0.00014768          0.000206511         3.37774e-15         0.000360788         0.000510179         0.00219432          
44.2                3065.07             0.0230078           0.00177721          0.00014768          0.00020651          3.37724e-15         0.00036087          0.000510313         0.00219486          
44.205              3065.1              0.0230167           0.00177764          0.000147681         0.00020651          3.37675e-15         0.000360952         0.000510446         0.0021954           
44.21               3065.12             0.0230255           0.00177807          0.000147681         0.00020651          3.37625e-15         0.000361034         0.000510579         0.00219595          
44.215              3065.15             0.0230344           0.00177849          0.000147681         0.000206509         3.37575e-15         0.000361116         0.000510713         0.00219649          
44.22               3065.17             0.0230433           0.00177892          0.000147681         0.000206509         3.37526e-15         0.000361198         0.000510846         0.00219704          
44.225              3065.2              0.0230522           0.00177935          0.000147681         0.000206508         3.37476e-15         0.00036128          0.000510979         0.00219758          
44.23               3065.23             0.0230611           0.00177978          0.000147682         0.000206508         3.37427e-15         0.000361362         0.000511113         0.00219813          
44.235              3065.25             0.02307             0.00178021          0.000147682         0.000206508         3.37377e-15         0.000361444         0.000511246         0.00219867          
44.24               3065.28             0.0230789           0.00178063          0.000147682         0.000206507         3.37328e-15         0.000361526         0.00051138          0.00219922          
44.245              3065.3              0.0230878           0.00178106          0.000147682         0.000206507         3.37278e-15         0.000361609         0.000511513         0.00219976          
44.25               3065.33             0.0230967           0.00178149          0.000147683         0.000206506         3.37229e-15         0.000361691         0.000511647         0.0022003           
44.255              3065.35             0.0231057           0.00178192          0.000147683         0.000206506         3.3718e-15          0.000361773         0.00051178          0.00220085          
44.26               3065.38             0.0231146           0.00178235          0.000147683         0.000206505         3.3713e-15          0.000361855         0.000511913         0.00220139          
44.265              3065.4              0.0231235           0.00178277          0.000147683         0.000206505         3.37081e-15         0.000361937         0.000512047         0.00220194          
44.27               3065.43             0.0231324           0.0017832           0.000147684         0.000206505         3.37031e-15         0.000362019         0.00051218          0.00220248          
44.275              3065.45             0.0231413           0.00178363          0.000147684         0.000206504         3.36982e-15         0.000362101         0.000512314         0.00220303          
44.28               3065.48             0.0231502           0.00178406          0.000147684         0.000206504         3.36933e-15         0.000362183         0.000512447         0.00220357          
44.285              3065.5              0.0231592           0.00178449          0.000147684         0.000206503         3.36883e-15         0.000362265         0.000512581         0.00220412          
44.29               3065.53             0.0231681           0.00178492          0.000147685         0.000206503         3.36834e-15         0.000362347         0.000512714         0.00220466          
44.295              3065.56             0.023177            0.00178534          0.000147685         0.000206502         3.36785e-15         0.000362429         0.000512848         0.00220521          
44.3                3065.58             0.0231859           0.00178577          0.000147685         0.000206502         3.36735e-15         0.000362511         0.000512982         0.00220575          
44.305              3065.61             0.0231949           0.0017862           0.000147685         0.000206502         3.36686e-15         0.000362593         0.000513115         0.0022063           
44.31               3065.63             0.0232038           0.00178663          0.000147686         0.000206501         3.36637e-15         0.000362675         0.000513249         0.00220684          
44.315              3065.66             0.0232127           0.00178706          0.000147686         0.000206501         3.36588e-15         0.000362757         0.000513382         0.00220739          
44.32               3065.68             0.0232217           0.00178749          0.000147686         0.0002065           3.36538e-15         0.000362839         0.000513516         0.00220793          
44.325              3065.71             0.0232306           0.00178791          0.000147686         0.0002065           3.36489e-15         0.000362921         0.000513649         0.00220848          
44.33               3065.73             0.0232396           0.00178834          0.000147687         0.0002065           3.3644e-15          0.000363003         0.000513783         0.00220902          
44.335              3065.76             0.0232485           0.00178877          0.000147687         0.000206499         3.36391e-15         0.000363086         0.000513917         0.00220957          
44.34               3065.78             0.0232574           0.0017892           0.000147687         0.000206499         3.36342e-15         0.000363168         0.00051405          0.00221011          
44.345              3065.81             0.0232664           0.00178963          0.000147687         0.000206498         3.36293e-15         0.00036325          0.000514184         0.00221066          
44.35               3065.83             0.0232753           0.00179006          0.000147687         0.000206498         3.36243e-15         0.000363332         0.000514317         0.0022112           
44.355              3065.86             0.0232843           0.00179049          0.000147688         0.000206497         3.36194e-15         0.000363414         0.000514451         0.00221175          
44.36               3065.88             0.0232932           0.00179091          0.000147688         0.000206497         3.36145e-15         0.000363496         0.000514585         0.00221229          
44.365              3065.91             0.0233022           0.00179134          0.000147688         0.000206497         3.36096e-15         0.000363578         0.000514718         0.00221284          
44.37               3065.93             0.0233112           0.00179177          0.000147688         0.000206496         3.36047e-15         0.00036366          0.000514852         0.00221338          
44.375              3065.96             0.0233201           0.0017922           0.000147689         0.000206496         3.35998e-15         0.000363742         0.000514986         0.00221393          
44.38               3065.99             0.0233291           0.00179263          0.000147689         0.000206495         3.35949e-15         0.000363824         0.000515119         0.00221447          
44.385              3066.01             0.0233381           0.00179306          0.000147689         0.000206495         3.359e-15           0.000363907         0.000515253         0.00221502          
44.39               3066.04             0.023347            0.00179349          0.000147689         0.000206495         3.35851e-15         0.000363989         0.000515387         0.00221556          
44.395              3066.06             0.023356            0.00179391          0.00014769          0.000206494         3.35802e-15         0.000364071         0.00051552          0.00221611          
44.4                3066.09             0.023365            0.00179434          0.00014769          0.000206494         3.35753e-15         0.000364153         0.000515654         0.00221666          
44.405              3066.11             0.0233739           0.00179477          0.00014769          0.000206493         3.35704e-15         0.000364235         0.000515788         0.0022172           
44.41               3066.14             0.0233829           0.0017952           0.00014769          0.000206493         3.35655e-15         0.000364317         0.000515922         0.00221775          
44.415              3066.16             0.0233919           0.00179563          0.000147691         0.000206492         3.35606e-15         0.000364399         0.000516055         0.00221829          
44.42               3066.19             0.0234009           0.00179606          0.000147691         0.000206492         3.35558e-15         0.000364481         0.000516189         0.00221884          
44.425              3066.21             0.0234099           0.00179649          0.000147691         0.000206492         3.35509e-15         0.000364564         0.000516323         0.00221938          
44.43               3066.24             0.0234188           0.00179692          0.000147691         0.000206491         3.3546e-15          0.000364646         0.000516457         0.00221993          
44.435              3066.26             0.0234278           0.00179735          0.000147692         0.000206491         3.35411e-15         0.000364728         0.00051659          0.00222047          
44.44               3066.29             0.0234368           0.00179778          0.000147692         0.00020649          3.35362e-15         0.00036481          0.000516724         0.00222102          
44.445              3066.31             0.0234458           0.0017982           0.000147692         0.00020649          3.35313e-15         0.000364892         0.000516858         0.00222157          
44.45               3066.34             0.0234548           0.00179863          0.000147692         0.000206489         3.35265e-15         0.000364974         0.000516992         0.00222211          
44.455              3066.36             0.0234638           0.00179906          0.000147692         0.000206489         3.35216e-15         0.000365057         0.000517126         0.00222266          
44.46               3066.39             0.0234728           0.00179949          0.000147693         0.000206489         3.35167e-15         0.000365139         0.00051726          0.0022232           
44.465              3066.41             0.0234818           0.00179992          0.000147693         0.000206488         3.35118e-15         0.000365221         0.000517393         0.00222375          
44.47               3066.44             0.0234908           0.00180035          0.000147693         0.000206488         3.3507e-15          0.000365303         0.000517527         0.0022243           
44.475              3066.46             0.0234998           0.00180078          0.000147693         0.000206487         3.35021e-15         0.000365385         0.000517661         0.00222484          
44.48               3066.49             0.0235088           0.00180121          0.000147694         0.000206487         3.34972e-15         0.000365467         0.000517795         0.00222539          
44.485              3066.51             0.0235178           0.00180164          0.000147694         0.000206487         3.34924e-15         0.00036555          0.000517929         0.00222593          
44.49               3066.54             0.0235268           0.00180207          0.000147694         0.000206486         3.34875e-15         0.000365632         0.000518063         0.00222648          
