t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
65.905              3145.73             0.04299             0.000549364         5.73776e-15         0.00194843          0.00306064          0.0126446           0.157024            0.73605             0.00255164          0.0431816           
65.91               3145.74             0.0429899           0.000549362         5.73731e-15         0.00194865          0.00306103          0.0126461           0.157024            0.736048            0.00255163          0.0431815           
65.915              3145.75             0.0429898           0.00054936          5.73687e-15         0.00194887          0.00306143          0.0126477           0.157023            0.736047            0.00255163          0.0431814           
65.92               3145.77             0.0429897           0.000549358         5.73642e-15         0.00194909          0.00306183          0.0126492           0.157023            0.736045            0.00255162          0.0431813           
65.925              3145.78             0.0429896           0.000549356         5.73598e-15         0.00194931          0.00306223          0.0126508           0.157023            0.736043            0.00255162          0.0431812           
65.93               3145.79             0.0429895           0.000549354         5.73553e-15         0.00194952          0.00306262          0.0126524           0.157022            0.736042            0.00255161          0.0431811           
65.935              3145.81             0.0429894           0.000549352         5.73509e-15         0.00194974          0.00306302          0.0126539           0.157022            0.73604             0.00255161          0.043181            
65.94               3145.82             0.0429893           0.00054935          5.73464e-15         0.00194996          0.00306342          0.0126555           0.157022            0.736038            0.0025516           0.0431809           
65.945              3145.83             0.0429892           0.000549348         5.7342e-15          0.00195018          0.00306381          0.012657            0.157021            0.736037            0.00255159          0.0431808           
65.95               3145.85             0.0429891           0.000549345         5.73375e-15         0.0019504           0.00306421          0.0126586           0.157021            0.736035            0.00255159          0.0431807           
65.955              3145.86             0.042989            0.000549343         5.73331e-15         0.00195062          0.00306461          0.0126602           0.15702             0.736034            0.00255158          0.0431806           
65.96               3145.88             0.0429889           0.000549341         5.73286e-15         0.00195084          0.00306501          0.0126617           0.15702             0.736032            0.00255158          0.0431805           
65.965              3145.89             0.0429888           0.000549339         5.73242e-15         0.00195106          0.0030654           0.0126633           0.15702             0.73603             0.00255157          0.0431804           
65.97               3145.9              0.0429887           0.000549337         5.73197e-15         0.00195128          0.0030658           0.0126648           0.157019            0.736029            0.00255157          0.0431803           
65.975              3145.92             0.0429886           0.000549335         5.73153e-15         0.0019515           0.0030662           0.0126664           0.157019            0.736027            0.00255156          0.0431803           
65.98               3145.93             0.0429885           0.000549333         5.73108e-15         0.00195172          0.00306659          0.0126679           0.157019            0.736025            0.00255155          0.0431802           
65.985              3145.94             0.0429884           0.000549331         5.73064e-15         0.00195194          0.00306699          0.0126695           0.157018            0.736024            0.00255155          0.0431801           
65.99               3145.96             0.0429884           0.000549329         5.73019e-15         0.00195215          0.00306739          0.0126711           0.157018            0.736022            0.00255154          0.04318             
65.995              3145.97             0.0429883           0.000549327         5.72975e-15         0.00195237          0.00306779          0.0126726           0.157018            0.736021            0.00255154          0.0431799           
66                  3145.98             0.0429882           0.000549324         5.7293e-15          0.00195259          0.00306818          0.0126742           0.157017            0.736019            0.00255153          0.0431798           
66.005              3146                0.0429881           0.000549322         5.72886e-15         0.00195281          0.00306858          0.0126757           0.157017            0.736017            0.00255153          0.0431797           
66.01               3146.01             0.042988            0.00054932          5.72842e-15         0.00195303          0.00306898          0.0126773           0.157017            0.736016            0.00255152          0.0431796           
66.015              3146.03             0.0429879           0.000549318         5.72797e-15         0.00195325          0.00306937          0.0126789           0.157016            0.736014            0.00255152          0.0431795           
66.02               3146.04             0.0429878           0.000549316         5.72753e-15         0.00195347          0.00306977          0.0126804           0.157016            0.736012            0.00255151          0.0431794           
66.025              3146.05             0.0429877           0.000549314         5.72708e-15         0.00195369          0.00307017          0.012682            0.157016            0.736011            0.0025515           0.0431793           
66.03               3146.07             0.0429876           0.000549312         5.72664e-15         0.00195391          0.00307056          0.0126835           0.157015            0.736009            0.0025515           0.0431792           
66.035              3146.08             0.0429875           0.00054931          5.7262e-15          0.00195413          0.00307096          0.0126851           0.157015            0.736007            0.00255149          0.0431791           
66.04               3146.09             0.0429874           0.000549308         5.72575e-15         0.00195434          0.00307136          0.0126866           0.157015            0.736006            0.00255149          0.043179            
66.045              3146.11             0.0429873           0.000549306         5.72531e-15         0.00195456          0.00307176          0.0126882           0.157014            0.736004            0.00255148          0.0431789           
66.05               3146.12             0.0429872           0.000549303         5.72487e-15         0.00195478          0.00307215          0.0126898           0.157014            0.736003            0.00255148          0.0431788           
66.055              3146.13             0.0429871           0.000549301         5.72442e-15         0.001955            0.00307255          0.0126913           0.157014            0.736001            0.00255147          0.0431787           
66.06               3146.15             0.042987            0.000549299         5.72398e-15         0.00195522          0.00307295          0.0126929           0.157013            0.735999            0.00255146          0.0431786           
66.065              3146.16             0.0429869           0.000549297         5.72354e-15         0.00195544          0.00307334          0.0126944           0.157013            0.735998            0.00255146          0.0431785           
66.07               3146.17             0.0429868           0.000549295         5.7231e-15          0.00195566          0.00307374          0.012696            0.157012            0.735996            0.00255145          0.0431784           
66.075              3146.19             0.0429867           0.000549293         5.72265e-15         0.00195588          0.00307414          0.0126976           0.157012            0.735994            0.00255145          0.0431783           
66.08               3146.2              0.0429866           0.000549291         5.72221e-15         0.0019561           0.00307453          0.0126991           0.157012            0.735993            0.00255144          0.0431782           
66.085              3146.22             0.0429865           0.000549289         5.72177e-15         0.00195632          0.00307493          0.0127007           0.157011            0.735991            0.00255144          0.0431782           
66.09               3146.23             0.0429865           0.000549287         5.72132e-15         0.00195653          0.00307533          0.0127022           0.157011            0.73599             0.00255143          0.0431781           
66.095              3146.24             0.0429864           0.000549285         5.72088e-15         0.00195675          0.00307573          0.0127038           0.157011            0.735988            0.00255142          0.043178            
66.1                3146.26             0.0429863           0.000549282         5.72044e-15         0.00195697          0.00307612          0.0127053           0.15701             0.735986            0.00255142          0.0431779           
66.105              3146.27             0.0429862           0.00054928          5.72e-15            0.00195719          0.00307652          0.0127069           0.15701             0.735985            0.00255141          0.0431778           
66.11               3146.28             0.0429861           0.000549278         5.71956e-15         0.00195741          0.00307692          0.0127085           0.15701             0.735983            0.00255141          0.0431777           
66.115              3146.3              0.042986            0.000549276         5.71911e-15         0.00195763          0.00307731          0.01271             0.157009            0.735981            0.0025514           0.0431776           
66.12               3146.31             0.0429859           0.000549274         5.71867e-15         0.00195785          0.00307771          0.0127116           0.157009            0.73598             0.0025514           0.0431775           
66.125              3146.32             0.0429858           0.000549272         5.71823e-15         0.00195807          0.00307811          0.0127131           0.157009            0.735978            0.00255139          0.0431774           
66.13               3146.34             0.0429857           0.00054927          5.71779e-15         0.00195829          0.0030785           0.0127147           0.157008            0.735977            0.00255139          0.0431773           
66.135              3146.35             0.0429856           0.000549268         5.71735e-15         0.00195851          0.0030789           0.0127162           0.157008            0.735975            0.00255138          0.0431772           
66.14               3146.36             0.0429855           0.000549266         5.7169e-15          0.00195872          0.0030793           0.0127178           0.157008            0.735973            0.00255137          0.0431771           
66.145              3146.38             0.0429854           0.000549264         5.71646e-15         0.00195894          0.00307969          0.0127194           0.157007            0.735972            0.00255137          0.043177            
66.15               3146.39             0.0429853           0.000549261         5.71602e-15         0.00195916          0.00308009          0.0127209           0.157007            0.73597             0.00255136          0.0431769           
66.155              3146.41             0.0429852           0.000549259         5.71558e-15         0.00195938          0.00308049          0.0127225           0.157007            0.735968            0.00255136          0.0431768           
66.16               3146.42             0.0429851           0.000549257         5.71514e-15         0.0019596           0.00308089          0.012724            0.157006            0.735967            0.00255135          0.0431767           
66.165              3146.43             0.042985            0.000549255         5.7147e-15          0.00195982          0.00308128          0.0127256           0.157006            0.735965            0.00255135          0.0431766           
66.17               3146.45             0.0429849           0.000549253         5.71426e-15         0.00196004          0.00308168          0.0127271           0.157006            0.735964            0.00255134          0.0431765           
66.175              3146.46             0.0429848           0.000549251         5.71381e-15         0.00196026          0.00308208          0.0127287           0.157005            0.735962            0.00255133          0.0431764           
66.18               3146.47             0.0429847           0.000549249         5.71337e-15         0.00196048          0.00308247          0.0127303           0.157005            0.73596             0.00255133          0.0431763           
66.185              3146.49             0.0429846           0.000549247         5.71293e-15         0.00196069          0.00308287          0.0127318           0.157005            0.735959            0.00255132          0.0431762           
66.19               3146.5              0.0429846           0.000549245         5.71249e-15         0.00196091          0.00308327          0.0127334           0.157004            0.735957            0.00255132          0.0431761           
66.195              3146.51             0.0429845           0.000549243         5.71205e-15         0.00196113          0.00308366          0.0127349           0.157004            0.735955            0.00255131          0.043176            
66.2                3146.53             0.0429844           0.000549241         5.71161e-15         0.00196135          0.00308406          0.0127365           0.157003            0.735954            0.00255131          0.043176            
66.205              3146.54             0.0429843           0.000549238         5.71117e-15         0.00196157          0.00308446          0.0127381           0.157003            0.735952            0.0025513           0.0431759           
66.21               3146.55             0.0429842           0.000549236         5.71073e-15         0.00196179          0.00308486          0.0127396           0.157003            0.735951            0.0025513           0.0431758           
66.215              3146.57             0.0429841           0.000549234         5.71029e-15         0.00196201          0.00308525          0.0127412           0.157002            0.735949            0.00255129          0.0431757           
66.22               3146.58             0.042984            0.000549232         5.70985e-15         0.00196223          0.00308565          0.0127427           0.157002            0.735947            0.00255128          0.0431756           
66.225              3146.59             0.0429839           0.00054923          5.70941e-15         0.00196244          0.00308605          0.0127443           0.157002            0.735946            0.00255128          0.0431755           
66.23               3146.61             0.0429838           0.000549228         5.70897e-15         0.00196266          0.00308644          0.0127458           0.157001            0.735944            0.00255127          0.0431754           
66.235              3146.62             0.0429837           0.000549226         5.70853e-15         0.00196288          0.00308684          0.0127474           0.157001            0.735942            0.00255127          0.0431753           
66.24               3146.64             0.0429836           0.000549224         5.70809e-15         0.0019631           0.00308724          0.012749            0.157001            0.735941            0.00255126          0.0431752           
66.245              3146.65             0.0429835           0.000549222         5.70765e-15         0.00196332          0.00308763          0.0127505           0.157               0.735939            0.00255126          0.0431751           
66.25               3146.66             0.0429834           0.00054922          5.70721e-15         0.00196354          0.00308803          0.0127521           0.157               0.735937            0.00255125          0.043175            
66.255              3146.68             0.0429833           0.000549217         5.70677e-15         0.00196376          0.00308843          0.0127536           0.157               0.735936            0.00255124          0.0431749           
66.26               3146.69             0.0429832           0.000549215         5.70633e-15         0.00196398          0.00308882          0.0127552           0.156999            0.735934            0.00255124          0.0431748           
66.265              3146.7              0.0429831           0.000549213         5.70589e-15         0.0019642           0.00308922          0.0127567           0.156999            0.735933            0.00255123          0.0431747           
66.27               3146.72             0.042983            0.000549211         5.70545e-15         0.00196441          0.00308962          0.0127583           0.156999            0.735931            0.00255123          0.0431746           
66.275              3146.73             0.0429829           0.000549209         5.70501e-15         0.00196463          0.00309001          0.0127599           0.156998            0.735929            0.00255122          0.0431745           
66.28               3146.74             0.0429828           0.000549207         5.70457e-15         0.00196485          0.00309041          0.0127614           0.156998            0.735928            0.00255122          0.0431744           
66.285              3146.76             0.0429827           0.000549205         5.70413e-15         0.00196507          0.00309081          0.012763            0.156998            0.735926            0.00255121          0.0431743           
66.29               3146.77             0.0429827           0.000549203         5.7037e-15          0.00196529          0.00309121          0.0127645           0.156997            0.735924            0.0025512           0.0431742           
66.295              3146.78             0.0429826           0.000549201         5.70326e-15         0.00196551          0.0030916           0.0127661           0.156997            0.735923            0.0025512           0.0431741           
66.3                3146.8              0.0429825           0.000549199         5.70282e-15         0.00196573          0.003092            0.0127676           0.156997            0.735921            0.00255119          0.043174            
66.305              3146.81             0.0429824           0.000549196         5.70238e-15         0.00196595          0.0030924           0.0127692           0.156996            0.73592             0.00255119          0.0431739           
66.31               3146.82             0.0429823           0.000549194         5.70194e-15         0.00196616          0.00309279          0.0127708           0.156996            0.735918            0.00255118          0.0431739           
66.315              3146.84             0.0429822           0.000549192         5.7015e-15          0.00196638          0.00309319          0.0127723           0.156995            0.735916            0.00255118          0.0431738           
66.32               3146.85             0.0429821           0.00054919          5.70106e-15         0.0019666           0.00309359          0.0127739           0.156995            0.735915            0.00255117          0.0431737           
66.325              3146.86             0.042982            0.000549188         5.70063e-15         0.00196682          0.00309398          0.0127754           0.156995            0.735913            0.00255117          0.0431736           
66.33               3146.88             0.0429819           0.000549186         5.70019e-15         0.00196704          0.00309438          0.012777            0.156994            0.735911            0.00255116          0.0431735           
66.335              3146.89             0.0429818           0.000549184         5.69975e-15         0.00196726          0.00309478          0.0127785           0.156994            0.73591             0.00255115          0.0431734           
66.34               3146.9              0.0429817           0.000549182         5.69931e-15         0.00196748          0.00309517          0.0127801           0.156994            0.735908            0.00255115          0.0431733           
66.345              3146.92             0.0429816           0.00054918          5.69887e-15         0.0019677           0.00309557          0.0127817           0.156993            0.735907            0.00255114          0.0431732           
66.35               3146.93             0.0429815           0.000549178         5.69843e-15         0.00196791          0.00309597          0.0127832           0.156993            0.735905            0.00255114          0.0431731           
66.355              3146.95             0.0429814           0.000549175         5.698e-15           0.00196813          0.00309636          0.0127848           0.156993            0.735903            0.00255113          0.043173            
66.36               3146.96             0.0429813           0.000549173         5.69756e-15         0.00196835          0.00309676          0.0127863           0.156992            0.735902            0.00255113          0.0431729           
66.365              3146.97             0.0429812           0.000549171         5.69712e-15         0.00196857          0.00309716          0.0127879           0.156992            0.7359              0.00255112          0.0431728           
66.37               3146.99             0.0429811           0.000549169         5.69668e-15         0.00196879          0.00309755          0.0127894           0.156992            0.735898            0.00255111          0.0431727           
66.375              3147                0.042981            0.000549167         5.69625e-15         0.00196901          0.00309795          0.012791            0.156991            0.735897            0.00255111          0.0431726           
66.38               3147.01             0.0429809           0.000549165         5.69581e-15         0.00196923          0.00309835          0.0127926           0.156991            0.735895            0.0025511           0.0431725           
66.385              3147.03             0.0429808           0.000549163         5.69537e-15         0.00196944          0.00309875          0.0127941           0.156991            0.735894            0.0025511           0.0431724           
66.39               3147.04             0.0429808           0.000549161         5.69493e-15         0.00196966          0.00309914          0.0127957           0.15699             0.735892            0.00255109          0.0431723           
66.395              3147.05             0.0429807           0.000549159         5.6945e-15          0.00196988          0.00309954          0.0127972           0.15699             0.73589             0.00255109          0.0431722           
66.4                3147.07             0.0429806           0.000549157         5.69406e-15         0.0019701           0.00309994          0.0127988           0.15699             0.735889            0.00255108          0.0431721           
66.405              3147.08             0.0429805           0.000549155         5.69362e-15         0.00197032          0.00310033          0.0128003           0.156989            0.735887            0.00255108          0.043172            
66.41               3147.09             0.0429804           0.000549152         5.69319e-15         0.00197054          0.00310073          0.0128019           0.156989            0.735885            0.00255107          0.0431719           
66.415              3147.11             0.0429803           0.00054915          5.69275e-15         0.00197076          0.00310113          0.0128034           0.156989            0.735884            0.00255106          0.0431718           
66.42               3147.12             0.0429802           0.000549148         5.69231e-15         0.00197097          0.00310152          0.012805            0.156988            0.735882            0.00255106          0.0431718           
66.425              3147.13             0.0429801           0.000549146         5.69188e-15         0.00197119          0.00310192          0.0128066           0.156988            0.735881            0.00255105          0.0431717           
66.43               3147.15             0.04298             0.000549144         5.69144e-15         0.00197141          0.00310232          0.0128081           0.156988            0.735879            0.00255105          0.0431716           
66.435              3147.16             0.0429799           0.000549142         5.691e-15           0.00197163          0.00310271          0.0128097           0.156987            0.735877            0.00255104          0.0431715           
66.44               3147.17             0.0429798           0.00054914          5.69057e-15         0.00197185          0.00310311          0.0128112           0.156987            0.735876            0.00255104          0.0431714           
66.445              3147.19             0.0429797           0.000549138         5.69013e-15         0.00197207          0.00310351          0.0128128           0.156986            0.735874            0.00255103          0.0431713           
66.45               3147.2              0.0429796           0.000549136         5.6897e-15          0.00197229          0.0031039           0.0128143           0.156986            0.735872            0.00255102          0.0431712           
66.455              3147.21             0.0429795           0.000549134         5.68926e-15         0.00197251          0.0031043           0.0128159           0.156986            0.735871            0.00255102          0.0431711           
66.46               3147.23             0.0429794           0.000549131         5.68882e-15         0.00197272          0.0031047           0.0128175           0.156985            0.735869            0.00255101          0.043171            
66.465              3147.24             0.0429793           0.000549129         5.68839e-15         0.00197294          0.00310509          0.012819            0.156985            0.735868            0.00255101          0.0431709           
66.47               3147.25             0.0429792           0.000549127         5.68795e-15         0.00197316          0.00310549          0.0128206           0.156985            0.735866            0.002551            0.0431708           
66.475              3147.27             0.0429791           0.000549125         5.68752e-15         0.00197338          0.00310589          0.0128221           0.156984            0.735864            0.002551            0.0431707           
66.48               3147.28             0.042979            0.000549123         5.68708e-15         0.0019736           0.00310628          0.0128237           0.156984            0.735863            0.00255099          0.0431706           
66.485              3147.3              0.0429789           0.000549121         5.68664e-15         0.00197382          0.00310668          0.0128252           0.156984            0.735861            0.00255098          0.0431705           
66.49               3147.31             0.0429789           0.000549119         5.68621e-15         0.00197403          0.00310708          0.0128268           0.156983            0.735859            0.00255098          0.0431704           
66.495              3147.32             0.0429788           0.000549117         5.68577e-15         0.00197425          0.00310747          0.0128284           0.156983            0.735858            0.00255097          0.0431703           
66.5                3147.34             0.0429787           0.000549115         5.68534e-15         0.00197447          0.00310787          0.0128299           0.156983            0.735856            0.00255097          0.0431702           
66.505              3147.35             0.0429786           0.000549113         5.6849e-15          0.00197469          0.00310827          0.0128315           0.156982            0.735855            0.00255096          0.0431701           
66.51               3147.36             0.0429785           0.00054911          5.68447e-15         0.00197491          0.00310866          0.012833            0.156982            0.735853            0.00255096          0.04317             
66.515              3147.38             0.0429784           0.000549108         5.68403e-15         0.00197513          0.00310906          0.0128346           0.156982            0.735851            0.00255095          0.0431699           
66.52               3147.39             0.0429783           0.000549106         5.6836e-15          0.00197535          0.00310946          0.0128361           0.156981            0.73585             0.00255095          0.0431698           
66.525              3147.4              0.0429782           0.000549104         5.68316e-15         0.00197556          0.00310986          0.0128377           0.156981            0.735848            0.00255094          0.0431697           
66.53               3147.42             0.0429781           0.000549102         5.68273e-15         0.00197578          0.00311025          0.0128392           0.156981            0.735846            0.00255093          0.0431697           
66.535              3147.43             0.042978            0.0005491           5.68229e-15         0.001976            0.00311065          0.0128408           0.15698             0.735845            0.00255093          0.0431696           
66.54               3147.44             0.0429779           0.000549098         5.68186e-15         0.00197622          0.00311105          0.0128424           0.15698             0.735843            0.00255092          0.0431695           
66.545              3147.46             0.0429778           0.000549096         5.68143e-15         0.00197644          0.00311144          0.0128439           0.15698             0.735841            0.00255092          0.0431694           
66.55               3147.47             0.0429777           0.000549094         5.68099e-15         0.00197666          0.00311184          0.0128455           0.156979            0.73584             0.00255091          0.0431693           
66.555              3147.48             0.0429776           0.000549092         5.68056e-15         0.00197688          0.00311224          0.012847            0.156979            0.735838            0.00255091          0.0431692           
66.56               3147.5              0.0429775           0.00054909          5.68012e-15         0.00197709          0.00311263          0.0128486           0.156978            0.735837            0.0025509           0.0431691           
66.565              3147.51             0.0429774           0.000549087         5.67969e-15         0.00197731          0.00311303          0.0128501           0.156978            0.735835            0.00255089          0.043169            
66.57               3147.52             0.0429773           0.000549085         5.67925e-15         0.00197753          0.00311343          0.0128517           0.156978            0.735833            0.00255089          0.0431689           
66.575              3147.54             0.0429772           0.000549083         5.67882e-15         0.00197775          0.00311382          0.0128533           0.156977            0.735832            0.00255088          0.0431688           
66.58               3147.55             0.0429771           0.000549081         5.67839e-15         0.00197797          0.00311422          0.0128548           0.156977            0.73583             0.00255088          0.0431687           
66.585              3147.56             0.042977            0.000549079         5.67795e-15         0.00197819          0.00311462          0.0128564           0.156977            0.735828            0.00255087          0.0431686           
66.59               3147.58             0.042977            0.000549077         5.67752e-15         0.0019784           0.00311501          0.0128579           0.156976            0.735827            0.00255087          0.0431685           
66.595              3147.59             0.0429769           0.000549075         5.67709e-15         0.00197862          0.00311541          0.0128595           0.156976            0.735825            0.00255086          0.0431684           
66.6                3147.6              0.0429768           0.000549073         5.67665e-15         0.00197884          0.00311581          0.012861            0.156976            0.735824            0.00255086          0.0431683           
66.605              3147.62             0.0429767           0.000549071         5.67622e-15         0.00197906          0.0031162           0.0128626           0.156975            0.735822            0.00255085          0.0431682           
66.61               3147.63             0.0429766           0.000549069         5.67579e-15         0.00197928          0.0031166           0.0128641           0.156975            0.73582             0.00255084          0.0431681           
66.615              3147.64             0.0429765           0.000549067         5.67535e-15         0.0019795           0.003117            0.0128657           0.156975            0.735819            0.00255084          0.043168            
66.62               3147.66             0.0429764           0.000549064         5.67492e-15         0.00197972          0.00311739          0.0128673           0.156974            0.735817            0.00255083          0.0431679           
66.625              3147.67             0.0429763           0.000549062         5.67449e-15         0.00197993          0.00311779          0.0128688           0.156974            0.735815            0.00255083          0.0431678           
66.63               3147.68             0.0429762           0.00054906          5.67405e-15         0.00198015          0.00311819          0.0128704           0.156974            0.735814            0.00255082          0.0431677           
66.635              3147.7              0.0429761           0.000549058         5.67362e-15         0.00198037          0.00311858          0.0128719           0.156973            0.735812            0.00255082          0.0431677           
66.64               3147.71             0.042976            0.000549056         5.67319e-15         0.00198059          0.00311898          0.0128735           0.156973            0.735811            0.00255081          0.0431676           
66.645              3147.72             0.0429759           0.000549054         5.67275e-15         0.00198081          0.00311938          0.012875            0.156973            0.735809            0.0025508           0.0431675           
66.65               3147.74             0.0429758           0.000549052         5.67232e-15         0.00198103          0.00311977          0.0128766           0.156972            0.735807            0.0025508           0.0431674           
66.655              3147.75             0.0429757           0.00054905          5.67189e-15         0.00198124          0.00312017          0.0128781           0.156972            0.735806            0.00255079          0.0431673           
66.66               3147.76             0.0429756           0.000549048         5.67146e-15         0.00198146          0.00312057          0.0128797           0.156972            0.735804            0.00255079          0.0431672           
66.665              3147.78             0.0429755           0.000549046         5.67102e-15         0.00198168          0.00312096          0.0128813           0.156971            0.735802            0.00255078          0.0431671           
66.67               3147.79             0.0429754           0.000549043         5.67059e-15         0.0019819           0.00312136          0.0128828           0.156971            0.735801            0.00255078          0.043167            
66.675              3147.8              0.0429753           0.000549041         5.67016e-15         0.00198212          0.00312176          0.0128844           0.156971            0.735799            0.00255077          0.0431669           
66.68               3147.82             0.0429752           0.000549039         5.66973e-15         0.00198234          0.00312215          0.0128859           0.15697             0.735798            0.00255076          0.0431668           
66.685              3147.83             0.0429752           0.000549037         5.6693e-15          0.00198255          0.00312255          0.0128875           0.15697             0.735796            0.00255076          0.0431667           
66.69               3147.84             0.0429751           0.000549035         5.66886e-15         0.00198277          0.00312295          0.012889            0.156969            0.735794            0.00255075          0.0431666           
66.695              3147.86             0.042975            0.000549033         5.66843e-15         0.00198299          0.00312334          0.0128906           0.156969            0.735793            0.00255075          0.0431665           
66.7                3147.87             0.0429749           0.000549031         5.668e-15           0.00198321          0.00312374          0.0128921           0.156969            0.735791            0.00255074          0.0431664           
66.705              3147.88             0.0429748           0.000549029         5.66757e-15         0.00198343          0.00312414          0.0128937           0.156968            0.735789            0.00255074          0.0431663           
66.71               3147.9              0.0429747           0.000549027         5.66714e-15         0.00198365          0.00312453          0.0128953           0.156968            0.735788            0.00255073          0.0431662           
66.715              3147.91             0.0429746           0.000549025         5.66671e-15         0.00198386          0.00312493          0.0128968           0.156968            0.735786            0.00255073          0.0431661           
66.72               3147.92             0.0429745           0.000549023         5.66627e-15         0.00198408          0.00312533          0.0128984           0.156967            0.735785            0.00255072          0.043166            
66.725              3147.94             0.0429744           0.00054902          5.66584e-15         0.0019843           0.00312572          0.0128999           0.156967            0.735783            0.00255071          0.0431659           
66.73               3147.95             0.0429743           0.000549018         5.66541e-15         0.00198452          0.00312612          0.0129015           0.156967            0.735781            0.00255071          0.0431658           
66.735              3147.96             0.0429742           0.000549016         5.66498e-15         0.00198474          0.00312652          0.012903            0.156966            0.73578             0.0025507           0.0431657           
66.74               3147.98             0.0429741           0.000549014         5.66455e-15         0.00198496          0.00312691          0.0129046           0.156966            0.735778            0.0025507           0.0431656           
66.745              3147.99             0.042974            0.000549012         5.66412e-15         0.00198517          0.00312731          0.0129061           0.156966            0.735776            0.00255069          0.0431656           
66.75               3148                0.0429739           0.00054901          5.66369e-15         0.00198539          0.00312771          0.0129077           0.156965            0.735775            0.00255069          0.0431655           
66.755              3148.02             0.0429738           0.000549008         5.66326e-15         0.00198561          0.0031281           0.0129093           0.156965            0.735773            0.00255068          0.0431654           
66.76               3148.03             0.0429737           0.000549006         5.66283e-15         0.00198583          0.0031285           0.0129108           0.156965            0.735772            0.00255067          0.0431653           
66.765              3148.04             0.0429736           0.000549004         5.66239e-15         0.00198605          0.0031289           0.0129124           0.156964            0.73577             0.00255067          0.0431652           
66.77               3148.06             0.0429735           0.000549002         5.66196e-15         0.00198626          0.00312929          0.0129139           0.156964            0.735768            0.00255066          0.0431651           
66.775              3148.07             0.0429734           0.000549            5.66153e-15         0.00198648          0.00312969          0.0129155           0.156964            0.735767            0.00255066          0.043165            
66.78               3148.08             0.0429733           0.000548997         5.6611e-15          0.0019867           0.00313008          0.012917            0.156963            0.735765            0.00255065          0.0431649           
66.785              3148.1              0.0429733           0.000548995         5.66067e-15         0.00198692          0.00313048          0.0129186           0.156963            0.735763            0.00255065          0.0431648           
66.79               3148.11             0.0429732           0.000548993         5.66024e-15         0.00198714          0.00313088          0.0129201           0.156963            0.735762            0.00255064          0.0431647           
66.795              3148.12             0.0429731           0.000548991         5.65981e-15         0.00198736          0.00313127          0.0129217           0.156962            0.73576             0.00255064          0.0431646           
66.8                3148.14             0.042973            0.000548989         5.65938e-15         0.00198757          0.00313167          0.0129232           0.156962            0.735759            0.00255063          0.0431645           
66.805              3148.15             0.0429729           0.000548987         5.65895e-15         0.00198779          0.00313207          0.0129248           0.156961            0.735757            0.00255062          0.0431644           
66.81               3148.16             0.0429728           0.000548985         5.65852e-15         0.00198801          0.00313246          0.0129264           0.156961            0.735755            0.00255062          0.0431643           
66.815              3148.18             0.0429727           0.000548983         5.65809e-15         0.00198823          0.00313286          0.0129279           0.156961            0.735754            0.00255061          0.0431642           
66.82               3148.19             0.0429726           0.000548981         5.65766e-15         0.00198845          0.00313326          0.0129295           0.15696             0.735752            0.00255061          0.0431641           
66.825              3148.2              0.0429725           0.000548979         5.65723e-15         0.00198866          0.00313365          0.012931            0.15696             0.73575             0.0025506           0.043164            
66.83               3148.22             0.0429724           0.000548977         5.6568e-15          0.00198888          0.00313405          0.0129326           0.15696             0.735749            0.0025506           0.0431639           
66.835              3148.23             0.0429723           0.000548974         5.65637e-15         0.0019891           0.00313445          0.0129341           0.156959            0.735747            0.00255059          0.0431638           
