t [s]               T [K]               y_o                 y_co                y_co2               y_c                 y_c2                y_c3                y_o2                y_n2                y_n                 y_no                
55.05               3111.63             0.0428749           5.54586e-05         6.9822e-17          0.00146541          0.00220356          0.00925408          0.157917            0.740236            0.00256615          0.0434272           
55.055              3111.65             0.0428748           5.54584e-05         6.98147e-17         0.00146564          0.00220396          0.00925564          0.157917            0.740235            0.00256615          0.0434271           
55.06               3111.67             0.0428747           5.54582e-05         6.98074e-17         0.00146586          0.00220435          0.00925721          0.157916            0.740233            0.00256614          0.043427            
55.065              3111.69             0.0428746           5.54579e-05         6.98001e-17         0.00146609          0.00220474          0.00925877          0.157916            0.740231            0.00256614          0.0434269           
55.07               3111.71             0.0428745           5.54577e-05         6.97928e-17         0.00146632          0.00220513          0.00926033          0.157916            0.74023             0.00256613          0.0434268           
55.075              3111.72             0.0428744           5.54575e-05         6.97855e-17         0.00146654          0.00220552          0.0092619           0.157915            0.740228            0.00256612          0.0434267           
55.08               3111.74             0.0428744           5.54573e-05         6.97783e-17         0.00146677          0.00220592          0.00926346          0.157915            0.740226            0.00256612          0.0434266           
55.085              3111.76             0.0428743           5.54571e-05         6.9771e-17          0.001467            0.00220631          0.00926502          0.157915            0.740225            0.00256611          0.0434265           
55.09               3111.78             0.0428742           5.54568e-05         6.97637e-17         0.00146722          0.0022067           0.00926659          0.157914            0.740223            0.00256611          0.0434264           
55.095              3111.8              0.0428741           5.54566e-05         6.97564e-17         0.00146745          0.00220709          0.00926815          0.157914            0.740221            0.0025661           0.0434263           
55.1                3111.81             0.042874            5.54564e-05         6.97492e-17         0.00146767          0.00220748          0.00926971          0.157914            0.74022             0.0025661           0.0434262           
55.105              3111.83             0.0428739           5.54562e-05         6.97419e-17         0.0014679           0.00220788          0.00927127          0.157913            0.740218            0.00256609          0.0434261           
55.11               3111.85             0.0428738           5.54559e-05         6.97346e-17         0.00146813          0.00220827          0.00927284          0.157913            0.740217            0.00256608          0.043426            
55.115              3111.87             0.0428737           5.54557e-05         6.97274e-17         0.00146835          0.00220866          0.0092744           0.157913            0.740215            0.00256608          0.0434259           
55.12               3111.89             0.0428736           5.54555e-05         6.97201e-17         0.00146858          0.00220905          0.00927596          0.157912            0.740213            0.00256607          0.0434258           
55.125              3111.9              0.0428735           5.54553e-05         6.97128e-17         0.00146881          0.00220944          0.00927753          0.157912            0.740212            0.00256607          0.0434257           
55.13               3111.92             0.0428734           5.5455e-05          6.97056e-17         0.00146903          0.00220984          0.00927909          0.157911            0.74021             0.00256606          0.0434257           
55.135              3111.94             0.0428733           5.54548e-05         6.96983e-17         0.00146926          0.00221023          0.00928065          0.157911            0.740208            0.00256606          0.0434256           
55.14               3111.96             0.0428732           5.54546e-05         6.96911e-17         0.00146948          0.00221062          0.00928222          0.157911            0.740207            0.00256605          0.0434255           
55.145              3111.98             0.0428731           5.54544e-05         6.96838e-17         0.00146971          0.00221101          0.00928378          0.15791             0.740205            0.00256604          0.0434254           
55.15               3111.99             0.042873            5.54541e-05         6.96765e-17         0.00146994          0.0022114           0.00928534          0.15791             0.740203            0.00256604          0.0434253           
55.155              3112.01             0.0428729           5.54539e-05         6.96693e-17         0.00147016          0.0022118           0.00928691          0.15791             0.740202            0.00256603          0.0434252           
55.16               3112.03             0.0428728           5.54537e-05         6.9662e-17          0.00147039          0.00221219          0.00928847          0.157909            0.7402              0.00256603          0.0434251           
55.165              3112.05             0.0428727           5.54535e-05         6.96548e-17         0.00147062          0.00221258          0.00929003          0.157909            0.740199            0.00256602          0.043425            
55.17               3112.07             0.0428726           5.54533e-05         6.96476e-17         0.00147084          0.00221297          0.0092916           0.157909            0.740197            0.00256602          0.0434249           
55.175              3112.09             0.0428726           5.5453e-05          6.96403e-17         0.00147107          0.00221337          0.00929316          0.157908            0.740195            0.00256601          0.0434248           
55.18               3112.1              0.0428725           5.54528e-05         6.96331e-17         0.00147129          0.00221376          0.00929472          0.157908            0.740194            0.002566            0.0434247           
55.185              3112.12             0.0428724           5.54526e-05         6.96258e-17         0.00147152          0.00221415          0.00929629          0.157908            0.740192            0.002566            0.0434246           
55.19               3112.14             0.0428723           5.54524e-05         6.96186e-17         0.00147175          0.00221454          0.00929785          0.157907            0.74019             0.00256599          0.0434245           
55.195              3112.16             0.0428722           5.54521e-05         6.96113e-17         0.00147197          0.00221493          0.00929941          0.157907            0.740189            0.00256599          0.0434244           
55.2                3112.18             0.0428721           5.54519e-05         6.96041e-17         0.0014722           0.00221533          0.00930098          0.157907            0.740187            0.00256598          0.0434243           
55.205              3112.19             0.042872            5.54517e-05         6.95969e-17         0.00147242          0.00221572          0.00930254          0.157906            0.740185            0.00256598          0.0434242           
55.21               3112.21             0.0428719           5.54515e-05         6.95896e-17         0.00147265          0.00221611          0.00930411          0.157906            0.740184            0.00256597          0.0434241           
55.215              3112.23             0.0428718           5.54512e-05         6.95824e-17         0.00147288          0.0022165           0.00930567          0.157906            0.740182            0.00256596          0.043424            
55.22               3112.25             0.0428717           5.5451e-05          6.95752e-17         0.0014731           0.0022169           0.00930723          0.157905            0.740181            0.00256596          0.0434239           
55.225              3112.27             0.0428716           5.54508e-05         6.9568e-17          0.00147333          0.00221729          0.0093088           0.157905            0.740179            0.00256595          0.0434238           
55.23               3112.28             0.0428715           5.54506e-05         6.95607e-17         0.00147356          0.00221768          0.00931036          0.157904            0.740177            0.00256595          0.0434237           
55.235              3112.3              0.0428714           5.54504e-05         6.95535e-17         0.00147378          0.00221807          0.00931192          0.157904            0.740176            0.00256594          0.0434236           
55.24               3112.32             0.0428713           5.54501e-05         6.95463e-17         0.00147401          0.00221847          0.00931349          0.157904            0.740174            0.00256594          0.0434235           
55.245              3112.34             0.0428712           5.54499e-05         6.95391e-17         0.00147423          0.00221886          0.00931505          0.157903            0.740172            0.00256593          0.0434234           
55.25               3112.36             0.0428711           5.54497e-05         6.95318e-17         0.00147446          0.00221925          0.00931661          0.157903            0.740171            0.00256593          0.0434233           
55.255              3112.37             0.042871            5.54495e-05         6.95246e-17         0.00147469          0.00221964          0.00931818          0.157903            0.740169            0.00256592          0.0434233           
55.26               3112.39             0.0428709           5.54492e-05         6.95174e-17         0.00147491          0.00222003          0.00931974          0.157902            0.740167            0.00256591          0.0434232           
55.265              3112.41             0.0428708           5.5449e-05          6.95102e-17         0.00147514          0.00222043          0.00932131          0.157902            0.740166            0.00256591          0.0434231           
55.27               3112.43             0.0428708           5.54488e-05         6.9503e-17          0.00147537          0.00222082          0.00932287          0.157902            0.740164            0.0025659           0.043423            
55.275              3112.45             0.0428707           5.54486e-05         6.94958e-17         0.00147559          0.00222121          0.00932443          0.157901            0.740163            0.0025659           0.0434229           
55.28               3112.46             0.0428706           5.54483e-05         6.94886e-17         0.00147582          0.0022216           0.009326            0.157901            0.740161            0.00256589          0.0434228           
55.285              3112.48             0.0428705           5.54481e-05         6.94814e-17         0.00147604          0.002222            0.00932756          0.157901            0.740159            0.00256589          0.0434227           
55.29               3112.5              0.0428704           5.54479e-05         6.94742e-17         0.00147627          0.00222239          0.00932913          0.1579              0.740158            0.00256588          0.0434226           
55.295              3112.52             0.0428703           5.54477e-05         6.9467e-17          0.0014765           0.00222278          0.00933069          0.1579              0.740156            0.00256587          0.0434225           
55.3                3112.54             0.0428702           5.54474e-05         6.94598e-17         0.00147672          0.00222317          0.00933225          0.1579              0.740154            0.00256587          0.0434224           
55.305              3112.55             0.0428701           5.54472e-05         6.94526e-17         0.00147695          0.00222357          0.00933382          0.157899            0.740153            0.00256586          0.0434223           
55.31               3112.57             0.04287             5.5447e-05          6.94454e-17         0.00147718          0.00222396          0.00933538          0.157899            0.740151            0.00256586          0.0434222           
55.315              3112.59             0.0428699           5.54468e-05         6.94382e-17         0.0014774           0.00222435          0.00933694          0.157899            0.740149            0.00256585          0.0434221           
55.32               3112.61             0.0428698           5.54466e-05         6.9431e-17          0.00147763          0.00222474          0.00933851          0.157898            0.740148            0.00256585          0.043422            
55.325              3112.63             0.0428697           5.54463e-05         6.94238e-17         0.00147785          0.00222514          0.00934007          0.157898            0.740146            0.00256584          0.0434219           
55.33               3112.64             0.0428696           5.54461e-05         6.94166e-17         0.00147808          0.00222553          0.00934164          0.157898            0.740145            0.00256583          0.0434218           
55.335              3112.66             0.0428695           5.54459e-05         6.94094e-17         0.00147831          0.00222592          0.0093432           0.157897            0.740143            0.00256583          0.0434217           
55.34               3112.68             0.0428694           5.54457e-05         6.94022e-17         0.00147853          0.00222631          0.00934477          0.157897            0.740141            0.00256582          0.0434216           
55.345              3112.7              0.0428693           5.54454e-05         6.93951e-17         0.00147876          0.00222671          0.00934633          0.157896            0.74014             0.00256582          0.0434215           
55.35               3112.72             0.0428692           5.54452e-05         6.93879e-17         0.00147898          0.0022271           0.00934789          0.157896            0.740138            0.00256581          0.0434214           
55.355              3112.73             0.0428691           5.5445e-05          6.93807e-17         0.00147921          0.00222749          0.00934946          0.157896            0.740136            0.00256581          0.0434213           
55.36               3112.75             0.042869            5.54448e-05         6.93735e-17         0.00147944          0.00222788          0.00935102          0.157895            0.740135            0.0025658           0.0434212           
55.365              3112.77             0.0428689           5.54445e-05         6.93663e-17         0.00147966          0.00222828          0.00935259          0.157895            0.740133            0.00256579          0.0434211           
55.37               3112.79             0.0428689           5.54443e-05         6.93592e-17         0.00147989          0.00222867          0.00935415          0.157895            0.740131            0.00256579          0.043421            
55.375              3112.81             0.0428688           5.54441e-05         6.9352e-17          0.00148012          0.00222906          0.00935571          0.157894            0.74013             0.00256578          0.0434209           
55.38               3112.82             0.0428687           5.54439e-05         6.93448e-17         0.00148034          0.00222945          0.00935728          0.157894            0.740128            0.00256578          0.0434209           
55.385              3112.84             0.0428686           5.54437e-05         6.93376e-17         0.00148057          0.00222985          0.00935884          0.157894            0.740127            0.00256577          0.0434208           
55.39               3112.86             0.0428685           5.54434e-05         6.93305e-17         0.00148079          0.00223024          0.00936041          0.157893            0.740125            0.00256577          0.0434207           
55.395              3112.88             0.0428684           5.54432e-05         6.93233e-17         0.00148102          0.00223063          0.00936197          0.157893            0.740123            0.00256576          0.0434206           
55.4                3112.9              0.0428683           5.5443e-05          6.93162e-17         0.00148125          0.00223102          0.00936354          0.157893            0.740122            0.00256575          0.0434205           
55.405              3112.91             0.0428682           5.54428e-05         6.9309e-17          0.00148147          0.00223142          0.0093651           0.157892            0.74012             0.00256575          0.0434204           
55.41               3112.93             0.0428681           5.54425e-05         6.93018e-17         0.0014817           0.00223181          0.00936666          0.157892            0.740118            0.00256574          0.0434203           
55.415              3112.95             0.042868            5.54423e-05         6.92947e-17         0.00148193          0.0022322           0.00936823          0.157892            0.740117            0.00256574          0.0434202           
55.42               3112.97             0.0428679           5.54421e-05         6.92875e-17         0.00148215          0.00223259          0.00936979          0.157891            0.740115            0.00256573          0.0434201           
55.425              3112.99             0.0428678           5.54419e-05         6.92804e-17         0.00148238          0.00223299          0.00937136          0.157891            0.740113            0.00256573          0.04342             
55.43               3113                0.0428677           5.54416e-05         6.92732e-17         0.0014826           0.00223338          0.00937292          0.157891            0.740112            0.00256572          0.0434199           
55.435              3113.02             0.0428676           5.54414e-05         6.92661e-17         0.00148283          0.00223377          0.00937449          0.15789             0.74011             0.00256572          0.0434198           
55.44               3113.04             0.0428675           5.54412e-05         6.92589e-17         0.00148306          0.00223416          0.00937605          0.15789             0.740109            0.00256571          0.0434197           
55.445              3113.06             0.0428674           5.5441e-05          6.92518e-17         0.00148328          0.00223456          0.00937762          0.157889            0.740107            0.0025657           0.0434196           
55.45               3113.07             0.0428673           5.54408e-05         6.92446e-17         0.00148351          0.00223495          0.00937918          0.157889            0.740105            0.0025657           0.0434195           
55.455              3113.09             0.0428672           5.54405e-05         6.92375e-17         0.00148373          0.00223534          0.00938074          0.157889            0.740104            0.00256569          0.0434194           
55.46               3113.11             0.0428671           5.54403e-05         6.92303e-17         0.00148396          0.00223574          0.00938231          0.157888            0.740102            0.00256569          0.0434193           
55.465              3113.13             0.0428671           5.54401e-05         6.92232e-17         0.00148419          0.00223613          0.00938387          0.157888            0.7401              0.00256568          0.0434192           
55.47               3113.15             0.042867            5.54399e-05         6.9216e-17          0.00148441          0.00223652          0.00938544          0.157888            0.740099            0.00256568          0.0434191           
55.475              3113.16             0.0428669           5.54396e-05         6.92089e-17         0.00148464          0.00223691          0.009387            0.157887            0.740097            0.00256567          0.043419            
55.48               3113.18             0.0428668           5.54394e-05         6.92018e-17         0.00148487          0.00223731          0.00938857          0.157887            0.740095            0.00256566          0.0434189           
55.485              3113.2              0.0428667           5.54392e-05         6.91946e-17         0.00148509          0.0022377           0.00939013          0.157887            0.740094            0.00256566          0.0434188           
55.49               3113.22             0.0428666           5.5439e-05          6.91875e-17         0.00148532          0.00223809          0.0093917           0.157886            0.740092            0.00256565          0.0434187           
55.495              3113.24             0.0428665           5.54388e-05         6.91804e-17         0.00148554          0.00223848          0.00939326          0.157886            0.740091            0.00256565          0.0434186           
55.5                3113.25             0.0428664           5.54385e-05         6.91732e-17         0.00148577          0.00223888          0.00939483          0.157886            0.740089            0.00256564          0.0434185           
55.505              3113.27             0.0428663           5.54383e-05         6.91661e-17         0.001486            0.00223927          0.00939639          0.157885            0.740087            0.00256564          0.0434185           
55.51               3113.29             0.0428662           5.54381e-05         6.9159e-17          0.00148622          0.00223966          0.00939796          0.157885            0.740086            0.00256563          0.0434184           
55.515              3113.31             0.0428661           5.54379e-05         6.91519e-17         0.00148645          0.00224005          0.00939952          0.157885            0.740084            0.00256562          0.0434183           
55.52               3113.33             0.042866            5.54376e-05         6.91448e-17         0.00148667          0.00224045          0.00940109          0.157884            0.740082            0.00256562          0.0434182           
55.525              3113.34             0.0428659           5.54374e-05         6.91376e-17         0.0014869           0.00224084          0.00940265          0.157884            0.740081            0.00256561          0.0434181           
55.53               3113.36             0.0428658           5.54372e-05         6.91305e-17         0.00148713          0.00224123          0.00940422          0.157884            0.740079            0.00256561          0.043418            
55.535              3113.38             0.0428657           5.5437e-05          6.91234e-17         0.00148735          0.00224163          0.00940578          0.157883            0.740077            0.0025656           0.0434179           
55.54               3113.4              0.0428656           5.54367e-05         6.91163e-17         0.00148758          0.00224202          0.00940734          0.157883            0.740076            0.0025656           0.0434178           
55.545              3113.41             0.0428655           5.54365e-05         6.91092e-17         0.00148781          0.00224241          0.00940891          0.157882            0.740074            0.00256559          0.0434177           
55.55               3113.43             0.0428654           5.54363e-05         6.91021e-17         0.00148803          0.0022428           0.00941047          0.157882            0.740073            0.00256558          0.0434176           
55.555              3113.45             0.0428653           5.54361e-05         6.9095e-17          0.00148826          0.0022432           0.00941204          0.157882            0.740071            0.00256558          0.0434175           
55.56               3113.47             0.0428653           5.54359e-05         6.90879e-17         0.00148848          0.00224359          0.0094136           0.157881            0.740069            0.00256557          0.0434174           
55.565              3113.49             0.0428652           5.54356e-05         6.90807e-17         0.00148871          0.00224398          0.00941517          0.157881            0.740068            0.00256557          0.0434173           
55.57               3113.5              0.0428651           5.54354e-05         6.90736e-17         0.00148894          0.00224438          0.00941673          0.157881            0.740066            0.00256556          0.0434172           
55.575              3113.52             0.042865            5.54352e-05         6.90665e-17         0.00148916          0.00224477          0.0094183           0.15788             0.740064            0.00256556          0.0434171           
55.58               3113.54             0.0428649           5.5435e-05          6.90594e-17         0.00148939          0.00224516          0.00941986          0.15788             0.740063            0.00256555          0.043417            
55.585              3113.56             0.0428648           5.54347e-05         6.90523e-17         0.00148961          0.00224555          0.00942143          0.15788             0.740061            0.00256554          0.0434169           
55.59               3113.58             0.0428647           5.54345e-05         6.90452e-17         0.00148984          0.00224595          0.00942299          0.157879            0.740059            0.00256554          0.0434168           
55.595              3113.59             0.0428646           5.54343e-05         6.90381e-17         0.00149007          0.00224634          0.00942456          0.157879            0.740058            0.00256553          0.0434167           
55.6                3113.61             0.0428645           5.54341e-05         6.90311e-17         0.00149029          0.00224673          0.00942612          0.157879            0.740056            0.00256553          0.0434166           
55.605              3113.63             0.0428644           5.54339e-05         6.9024e-17          0.00149052          0.00224713          0.00942769          0.157878            0.740054            0.00256552          0.0434165           
55.61               3113.65             0.0428643           5.54336e-05         6.90169e-17         0.00149075          0.00224752          0.00942925          0.157878            0.740053            0.00256552          0.0434164           
55.615              3113.66             0.0428642           5.54334e-05         6.90098e-17         0.00149097          0.00224791          0.00943082          0.157878            0.740051            0.00256551          0.0434163           
55.62               3113.68             0.0428641           5.54332e-05         6.90027e-17         0.0014912           0.0022483           0.00943239          0.157877            0.74005             0.00256551          0.0434162           
55.625              3113.7              0.042864            5.5433e-05          6.89956e-17         0.00149142          0.0022487           0.00943395          0.157877            0.740048            0.0025655           0.0434161           
55.63               3113.72             0.0428639           5.54327e-05         6.89885e-17         0.00149165          0.00224909          0.00943552          0.157877            0.740046            0.00256549          0.043416            
55.635              3113.74             0.0428638           5.54325e-05         6.89815e-17         0.00149188          0.00224948          0.00943708          0.157876            0.740045            0.00256549          0.043416            
55.64               3113.75             0.0428637           5.54323e-05         6.89744e-17         0.0014921           0.00224988          0.00943865          0.157876            0.740043            0.00256548          0.0434159           
55.645              3113.77             0.0428636           5.54321e-05         6.89673e-17         0.00149233          0.00225027          0.00944021          0.157875            0.740041            0.00256548          0.0434158           
55.65               3113.79             0.0428635           5.54318e-05         6.89602e-17         0.00149255          0.00225066          0.00944178          0.157875            0.74004             0.00256547          0.0434157           
55.655              3113.81             0.0428634           5.54316e-05         6.89531e-17         0.00149278          0.00225106          0.00944334          0.157875            0.740038            0.00256547          0.0434156           
55.66               3113.83             0.0428634           5.54314e-05         6.89461e-17         0.00149301          0.00225145          0.00944491          0.157874            0.740036            0.00256546          0.0434155           
55.665              3113.84             0.0428633           5.54312e-05         6.8939e-17          0.00149323          0.00225184          0.00944647          0.157874            0.740035            0.00256545          0.0434154           
55.67               3113.86             0.0428632           5.5431e-05          6.89319e-17         0.00149346          0.00225223          0.00944804          0.157874            0.740033            0.00256545          0.0434153           
55.675              3113.88             0.0428631           5.54307e-05         6.89249e-17         0.00149369          0.00225263          0.0094496           0.157873            0.740032            0.00256544          0.0434152           
55.68               3113.9              0.042863            5.54305e-05         6.89178e-17         0.00149391          0.00225302          0.00945117          0.157873            0.74003             0.00256544          0.0434151           
55.685              3113.91             0.0428629           5.54303e-05         6.89107e-17         0.00149414          0.00225341          0.00945273          0.157873            0.740028            0.00256543          0.043415            
55.69               3113.93             0.0428628           5.54301e-05         6.89037e-17         0.00149436          0.00225381          0.0094543           0.157872            0.740027            0.00256543          0.0434149           
55.695              3113.95             0.0428627           5.54298e-05         6.88966e-17         0.00149459          0.0022542           0.00945586          0.157872            0.740025            0.00256542          0.0434148           
55.7                3113.97             0.0428626           5.54296e-05         6.88896e-17         0.00149482          0.00225459          0.00945743          0.157872            0.740023            0.00256541          0.0434147           
55.705              3113.99             0.0428625           5.54294e-05         6.88825e-17         0.00149504          0.00225499          0.009459            0.157871            0.740022            0.00256541          0.0434146           
55.71               3114                0.0428624           5.54292e-05         6.88755e-17         0.00149527          0.00225538          0.00946056          0.157871            0.74002             0.0025654           0.0434145           
55.715              3114.02             0.0428623           5.5429e-05          6.88684e-17         0.00149549          0.00225577          0.00946213          0.157871            0.740018            0.0025654           0.0434144           
55.72               3114.04             0.0428622           5.54287e-05         6.88614e-17         0.00149572          0.00225617          0.00946369          0.15787             0.740017            0.00256539          0.0434143           
55.725              3114.06             0.0428621           5.54285e-05         6.88543e-17         0.00149595          0.00225656          0.00946526          0.15787             0.740015            0.00256539          0.0434142           
55.73               3114.07             0.042862            5.54283e-05         6.88473e-17         0.00149617          0.00225695          0.00946682          0.15787             0.740014            0.00256538          0.0434141           
55.735              3114.09             0.0428619           5.54281e-05         6.88402e-17         0.0014964           0.00225734          0.00946839          0.157869            0.740012            0.00256537          0.043414            
55.74               3114.11             0.0428618           5.54278e-05         6.88332e-17         0.00149663          0.00225774          0.00946995          0.157869            0.74001             0.00256537          0.0434139           
55.745              3114.13             0.0428617           5.54276e-05         6.88261e-17         0.00149685          0.00225813          0.00947152          0.157869            0.740009            0.00256536          0.0434138           
55.75               3114.15             0.0428616           5.54274e-05         6.88191e-17         0.00149708          0.00225852          0.00947309          0.157868            0.740007            0.00256536          0.0434137           
55.755              3114.16             0.0428616           5.54272e-05         6.88121e-17         0.0014973           0.00225892          0.00947465          0.157868            0.740005            0.00256535          0.0434136           
55.76               3114.18             0.0428615           5.54269e-05         6.8805e-17          0.00149753          0.00225931          0.00947622          0.157867            0.740004            0.00256535          0.0434136           
55.765              3114.2              0.0428614           5.54267e-05         6.8798e-17          0.00149776          0.0022597           0.00947778          0.157867            0.740002            0.00256534          0.0434135           
55.77               3114.22             0.0428613           5.54265e-05         6.87909e-17         0.00149798          0.0022601           0.00947935          0.157867            0.74                0.00256533          0.0434134           
55.775              3114.23             0.0428612           5.54263e-05         6.87839e-17         0.00149821          0.00226049          0.00948091          0.157866            0.739999            0.00256533          0.0434133           
55.78               3114.25             0.0428611           5.54261e-05         6.87769e-17         0.00149843          0.00226088          0.00948248          0.157866            0.739997            0.00256532          0.0434132           
55.785              3114.27             0.042861            5.54258e-05         6.87699e-17         0.00149866          0.00226128          0.00948405          0.157866            0.739996            0.00256532          0.0434131           
55.79               3114.29             0.0428609           5.54256e-05         6.87628e-17         0.00149889          0.00226167          0.00948561          0.157865            0.739994            0.00256531          0.043413            
55.795              3114.31             0.0428608           5.54254e-05         6.87558e-17         0.00149911          0.00226206          0.00948718          0.157865            0.739992            0.00256531          0.0434129           
55.8                3114.32             0.0428607           5.54252e-05         6.87488e-17         0.00149934          0.00226246          0.00948874          0.157865            0.739991            0.0025653           0.0434128           
55.805              3114.34             0.0428606           5.54249e-05         6.87418e-17         0.00149956          0.00226285          0.00949031          0.157864            0.739989            0.0025653           0.0434127           
55.81               3114.36             0.0428605           5.54247e-05         6.87347e-17         0.00149979          0.00226324          0.00949188          0.157864            0.739987            0.00256529          0.0434126           
55.815              3114.38             0.0428604           5.54245e-05         6.87277e-17         0.00150002          0.00226364          0.00949344          0.157864            0.739986            0.00256528          0.0434125           
55.82               3114.39             0.0428603           5.54243e-05         6.87207e-17         0.00150024          0.00226403          0.00949501          0.157863            0.739984            0.00256528          0.0434124           
55.825              3114.41             0.0428602           5.54241e-05         6.87137e-17         0.00150047          0.00226442          0.00949657          0.157863            0.739982            0.00256527          0.0434123           
55.83               3114.43             0.0428601           5.54238e-05         6.87067e-17         0.0015007           0.00226482          0.00949814          0.157863            0.739981            0.00256527          0.0434122           
55.835              3114.45             0.04286             5.54236e-05         6.86997e-17         0.00150092          0.00226521          0.0094997           0.157862            0.739979            0.00256526          0.0434121           
55.84               3114.47             0.0428599           5.54234e-05         6.86927e-17         0.00150115          0.0022656           0.00950127          0.157862            0.739977            0.00256526          0.043412            
55.845              3114.48             0.0428598           5.54232e-05         6.86857e-17         0.00150137          0.00226599          0.00950284          0.157862            0.739976            0.00256525          0.0434119           
55.85               3114.5              0.0428597           5.54229e-05         6.86786e-17         0.0015016           0.00226639          0.0095044           0.157861            0.739974            0.00256524          0.0434118           
55.855              3114.52             0.0428597           5.54227e-05         6.86716e-17         0.00150183          0.00226678          0.00950597          0.157861            0.739973            0.00256524          0.0434117           
55.86               3114.54             0.0428596           5.54225e-05         6.86646e-17         0.00150205          0.00226717          0.00950753          0.15786             0.739971            0.00256523          0.0434116           
55.865              3114.55             0.0428595           5.54223e-05         6.86576e-17         0.00150228          0.00226757          0.0095091           0.15786             0.739969            0.00256523          0.0434115           
55.87               3114.57             0.0428594           5.54221e-05         6.86506e-17         0.0015025           0.00226796          0.00951067          0.15786             0.739968            0.00256522          0.0434114           
55.875              3114.59             0.0428593           5.54218e-05         6.86436e-17         0.00150273          0.00226835          0.00951223          0.157859            0.739966            0.00256522          0.0434113           
55.88               3114.61             0.0428592           5.54216e-05         6.86366e-17         0.00150296          0.00226875          0.0095138           0.157859            0.739964            0.00256521          0.0434112           
55.885              3114.62             0.0428591           5.54214e-05         6.86297e-17         0.00150318          0.00226914          0.00951536          0.157859            0.739963            0.0025652           0.0434111           
55.89               3114.64             0.042859            5.54212e-05         6.86227e-17         0.00150341          0.00226953          0.00951693          0.157858            0.739961            0.0025652           0.0434111           
55.895              3114.66             0.0428589           5.54209e-05         6.86157e-17         0.00150364          0.00226993          0.0095185           0.157858            0.739959            0.00256519          0.043411            
55.9                3114.68             0.0428588           5.54207e-05         6.86087e-17         0.00150386          0.00227032          0.00952006          0.157858            0.739958            0.00256519          0.0434109           
55.905              3114.7              0.0428587           5.54205e-05         6.86017e-17         0.00150409          0.00227071          0.00952163          0.157857            0.739956            0.00256518          0.0434108           
55.91               3114.71             0.0428586           5.54203e-05         6.85947e-17         0.00150431          0.00227111          0.0095232           0.157857            0.739955            0.00256518          0.0434107           
55.915              3114.73             0.0428585           5.54201e-05         6.85877e-17         0.00150454          0.0022715           0.00952476          0.157857            0.739953            0.00256517          0.0434106           
55.92               3114.75             0.0428584           5.54198e-05         6.85807e-17         0.00150477          0.0022719           0.00952633          0.157856            0.739951            0.00256516          0.0434105           
55.925              3114.77             0.0428583           5.54196e-05         6.85738e-17         0.00150499          0.00227229          0.00952789          0.157856            0.73995             0.00256516          0.0434104           
55.93               3114.78             0.0428582           5.54194e-05         6.85668e-17         0.00150522          0.00227268          0.00952946          0.157856            0.739948            0.00256515          0.0434103           
55.935              3114.8              0.0428581           5.54192e-05         6.85598e-17         0.00150544          0.00227308          0.00953103          0.157855            0.739946            0.00256515          0.0434102           
55.94               3114.82             0.042858            5.54189e-05         6.85528e-17         0.00150567          0.00227347          0.00953259          0.157855            0.739945            0.00256514          0.0434101           
55.945              3114.84             0.0428579           5.54187e-05         6.85459e-17         0.0015059           0.00227386          0.00953416          0.157855            0.739943            0.00256514          0.04341             
55.95               3114.85             0.0428579           5.54185e-05         6.85389e-17         0.00150612          0.00227426          0.00953573          0.157854            0.739941            0.00256513          0.0434099           
55.955              3114.87             0.0428578           5.54183e-05         6.85319e-17         0.00150635          0.00227465          0.00953729          0.157854            0.73994             0.00256512          0.0434098           
55.96               3114.89             0.0428577           5.54181e-05         6.8525e-17          0.00150657          0.00227504          0.00953886          0.157853            0.739938            0.00256512          0.0434097           
55.965              3114.91             0.0428576           5.54178e-05         6.8518e-17          0.0015068           0.00227544          0.00954042          0.157853            0.739937            0.00256511          0.0434096           
55.97               3114.93             0.0428575           5.54176e-05         6.8511e-17          0.00150703          0.00227583          0.00954199          0.157853            0.739935            0.00256511          0.0434095           
55.975              3114.94             0.0428574           5.54174e-05         6.85041e-17         0.00150725          0.00227622          0.00954356          0.157852            0.739933            0.0025651           0.0434094           
55.98               3114.96             0.0428573           5.54172e-05         6.84971e-17         0.00150748          0.00227662          0.00954512          0.157852            0.739932            0.0025651           0.0434093           
