t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
0                   800                 0                   0                   0                   0                   0                   0                   0                   0                   
48.465              3084.91             0.057391            0.00258966          0.00147864          0.00206189          3.0136e-13          0.000429701         0.000623603         0.00265967          
48.47               3084.93             0.0574039           0.0025901           0.00147864          0.00206188          3.01322e-13         0.000429785         0.000623743         0.00266024          
48.475              3084.95             0.0574169           0.00259054          0.00147865          0.00206188          3.01284e-13         0.000429869         0.000623883         0.0026608           
48.48               3084.97             0.0574298           0.00259099          0.00147865          0.00206188          3.01246e-13         0.000429952         0.000624022         0.00266137          
48.485              3085                0.0574428           0.00259143          0.00147865          0.00206187          3.01208e-13         0.000430036         0.000624162         0.00266193          
48.49               3085.02             0.0574557           0.00259188          0.00147865          0.00206187          3.0117e-13          0.00043012          0.000624302         0.0026625           
48.495              3085.04             0.0574687           0.00259232          0.00147865          0.00206186          3.01132e-13         0.000430204         0.000624442         0.00266307          
48.5                3085.06             0.0574817           0.00259276          0.00147866          0.00206186          3.01094e-13         0.000430287         0.000624582         0.00266363          
48.505              3085.08             0.0574946           0.00259321          0.00147866          0.00206186          3.01056e-13         0.000430371         0.000624721         0.0026642           
48.51               3085.11             0.0575076           0.00259365          0.00147866          0.00206185          3.01018e-13         0.000430455         0.000624861         0.00266476          
48.515              3085.13             0.0575206           0.0025941           0.00147866          0.00206185          3.0098e-13          0.000430539         0.000625001         0.00266533          
48.52               3085.15             0.0575335           0.00259454          0.00147866          0.00206185          3.00942e-13         0.000430622         0.000625141         0.0026659           
48.525              3085.17             0.0575465           0.00259498          0.00147867          0.00206184          3.00904e-13         0.000430706         0.000625281         0.00266646          
48.53               3085.19             0.0575595           0.00259543          0.00147867          0.00206184          3.00867e-13         0.00043079          0.00062542          0.00266703          
48.535              3085.22             0.0575725           0.00259587          0.00147867          0.00206184          3.00829e-13         0.000430874         0.00062556          0.00266759          
48.54               3085.24             0.0575855           0.00259632          0.00147867          0.00206183          3.00791e-13         0.000430957         0.0006257           0.00266816          
48.545              3085.26             0.0575984           0.00259676          0.00147867          0.00206183          3.00753e-13         0.000431041         0.00062584          0.00266873          
48.55               3085.28             0.0576114           0.0025972           0.00147868          0.00206183          3.00715e-13         0.000431125         0.00062598          0.00266929          
48.555              3085.3              0.0576244           0.00259765          0.00147868          0.00206182          3.00678e-13         0.000431209         0.00062612          0.00266986          
48.56               3085.33             0.0576374           0.00259809          0.00147868          0.00206182          3.0064e-13          0.000431293         0.000626259         0.00267043          
48.565              3085.35             0.0576504           0.00259854          0.00147868          0.00206182          3.00602e-13         0.000431376         0.000626399         0.00267099          
48.57               3085.37             0.0576634           0.00259898          0.00147868          0.00206181          3.00564e-13         0.00043146          0.000626539         0.00267156          
48.575              3085.39             0.0576764           0.00259942          0.00147869          0.00206181          3.00526e-13         0.000431544         0.000626679         0.00267212          
48.58               3085.41             0.0576894           0.00259987          0.00147869          0.0020618           3.00489e-13         0.000431628         0.000626819         0.00267269          
48.585              3085.44             0.0577024           0.00260031          0.00147869          0.0020618           3.00451e-13         0.000431711         0.000626959         0.00267326          
48.59               3085.46             0.0577154           0.00260076          0.00147869          0.0020618           3.00413e-13         0.000431795         0.000627099         0.00267382          
48.595              3085.48             0.0577284           0.0026012           0.00147869          0.00206179          3.00376e-13         0.000431879         0.000627239         0.00267439          
48.6                3085.5              0.0577414           0.00260165          0.0014787           0.00206179          3.00338e-13         0.000431963         0.000627379         0.00267496          
48.605              3085.52             0.0577544           0.00260209          0.0014787           0.00206179          3.003e-13           0.000432047         0.000627519         0.00267552          
48.61               3085.55             0.0577674           0.00260253          0.0014787           0.00206178          3.00263e-13         0.00043213          0.000627659         0.00267609          
48.615              3085.57             0.0577804           0.00260298          0.0014787           0.00206178          3.00225e-13         0.000432214         0.000627799         0.00267666          
48.62               3085.59             0.0577935           0.00260342          0.0014787           0.00206178          3.00187e-13         0.000432298         0.000627938         0.00267722          
48.625              3085.61             0.0578065           0.00260387          0.00147871          0.00206177          3.0015e-13          0.000432382         0.000628078         0.00267779          
48.63               3085.63             0.0578195           0.00260431          0.00147871          0.00206177          3.00112e-13         0.000432466         0.000628218         0.00267835          
48.635              3085.66             0.0578325           0.00260476          0.00147871          0.00206177          3.00074e-13         0.000432549         0.000628358         0.00267892          
48.64               3085.68             0.0578455           0.0026052           0.00147871          0.00206176          3.00037e-13         0.000432633         0.000628498         0.00267949          
48.645              3085.7              0.0578586           0.00260565          0.00147871          0.00206176          2.99999e-13         0.000432717         0.000628638         0.00268005          
48.65               3085.72             0.0578716           0.00260609          0.00147872          0.00206175          2.99962e-13         0.000432801         0.000628778         0.00268062          
48.655              3085.74             0.0578846           0.00260653          0.00147872          0.00206175          2.99924e-13         0.000432885         0.000628918         0.00268119          
48.66               3085.77             0.0578977           0.00260698          0.00147872          0.00206175          2.99886e-13         0.000432968         0.000629058         0.00268175          
48.665              3085.79             0.0579107           0.00260742          0.00147872          0.00206174          2.99849e-13         0.000433052         0.000629198         0.00268232          
48.67               3085.81             0.0579238           0.00260787          0.00147872          0.00206174          2.99811e-13         0.000433136         0.000629338         0.00268289          
48.675              3085.83             0.0579368           0.00260831          0.00147873          0.00206174          2.99774e-13         0.00043322          0.000629478         0.00268345          
48.68               3085.85             0.0579498           0.00260876          0.00147873          0.00206173          2.99736e-13         0.000433304         0.000629619         0.00268402          
48.685              3085.88             0.0579629           0.0026092           0.00147873          0.00206173          2.99699e-13         0.000433387         0.000629759         0.00268459          
48.69               3085.9              0.0579759           0.00260965          0.00147873          0.00206173          2.99661e-13         0.000433471         0.000629899         0.00268515          
48.695              3085.92             0.057989            0.00261009          0.00147874          0.00206172          2.99624e-13         0.000433555         0.000630039         0.00268572          
48.7                3085.94             0.058002            0.00261054          0.00147874          0.00206172          2.99586e-13         0.000433639         0.000630179         0.00268629          
48.705              3085.96             0.0580151           0.00261098          0.00147874          0.00206172          2.99549e-13         0.000433723         0.000630319         0.00268686          
48.71               3085.99             0.0580281           0.00261142          0.00147874          0.00206171          2.99511e-13         0.000433807         0.000630459         0.00268742          
48.715              3086.01             0.0580412           0.00261187          0.00147874          0.00206171          2.99474e-13         0.00043389          0.000630599         0.00268799          
48.72               3086.03             0.0580543           0.00261231          0.00147875          0.00206171          2.99437e-13         0.000433974         0.000630739         0.00268856          
48.725              3086.05             0.0580673           0.00261276          0.00147875          0.0020617           2.99399e-13         0.000434058         0.000630879         0.00268912          
48.73               3086.07             0.0580804           0.0026132           0.00147875          0.0020617           2.99362e-13         0.000434142         0.000631019         0.00268969          
48.735              3086.1              0.0580935           0.00261365          0.00147875          0.00206169          2.99324e-13         0.000434226         0.000631159         0.00269026          
48.74               3086.12             0.0581065           0.00261409          0.00147875          0.00206169          2.99287e-13         0.00043431          0.0006313           0.00269082          
48.745              3086.14             0.0581196           0.00261454          0.00147876          0.00206169          2.9925e-13          0.000434393         0.00063144          0.00269139          
48.75               3086.16             0.0581327           0.00261498          0.00147876          0.00206168          2.99212e-13         0.000434477         0.00063158          0.00269196          
48.755              3086.18             0.0581458           0.00261543          0.00147876          0.00206168          2.99175e-13         0.000434561         0.00063172          0.00269252          
48.76               3086.2              0.0581588           0.00261587          0.00147876          0.00206168          2.99138e-13         0.000434645         0.00063186          0.00269309          
48.765              3086.23             0.0581719           0.00261632          0.00147876          0.00206167          2.991e-13           0.000434729         0.000632            0.00269366          
48.77               3086.25             0.058185            0.00261676          0.00147877          0.00206167          2.99063e-13         0.000434813         0.00063214          0.00269423          
48.775              3086.27             0.0581981           0.00261721          0.00147877          0.00206167          2.99026e-13         0.000434896         0.000632281         0.00269479          
48.78               3086.29             0.0582112           0.00261765          0.00147877          0.00206166          2.98988e-13         0.00043498          0.000632421         0.00269536          
48.785              3086.31             0.0582243           0.0026181           0.00147877          0.00206166          2.98951e-13         0.000435064         0.000632561         0.00269593          
48.79               3086.34             0.0582374           0.00261854          0.00147877          0.00206166          2.98914e-13         0.000435148         0.000632701         0.00269649          
48.795              3086.36             0.0582505           0.00261899          0.00147878          0.00206165          2.98877e-13         0.000435232         0.000632841         0.00269706          
48.8                3086.38             0.0582636           0.00261943          0.00147878          0.00206165          2.98839e-13         0.000435316         0.000632982         0.00269763          
48.805              3086.4              0.0582767           0.00261988          0.00147878          0.00206165          2.98802e-13         0.0004354           0.000633122         0.0026982           
48.81               3086.42             0.0582898           0.00262032          0.00147878          0.00206164          2.98765e-13         0.000435483         0.000633262         0.00269876          
48.815              3086.45             0.0583029           0.00262077          0.00147878          0.00206164          2.98728e-13         0.000435567         0.000633402         0.00269933          
48.82               3086.47             0.058316            0.00262121          0.00147879          0.00206163          2.9869e-13          0.000435651         0.000633542         0.0026999           
48.825              3086.49             0.0583291           0.00262166          0.00147879          0.00206163          2.98653e-13         0.000435735         0.000633683         0.00270047          
48.83               3086.51             0.0583422           0.0026221           0.00147879          0.00206163          2.98616e-13         0.000435819         0.000633823         0.00270103          
48.835              3086.53             0.0583553           0.00262255          0.00147879          0.00206162          2.98579e-13         0.000435903         0.000633963         0.0027016           
48.84               3086.55             0.0583684           0.00262299          0.00147879          0.00206162          2.98542e-13         0.000435987         0.000634103         0.00270217          
48.845              3086.58             0.0583815           0.00262344          0.0014788           0.00206162          2.98505e-13         0.00043607          0.000634244         0.00270274          
48.85               3086.6              0.0583946           0.00262388          0.0014788           0.00206161          2.98467e-13         0.000436154         0.000634384         0.0027033           
48.855              3086.62             0.0584078           0.00262433          0.0014788           0.00206161          2.9843e-13          0.000436238         0.000634524         0.00270387          
48.86               3086.64             0.0584209           0.00262477          0.0014788           0.00206161          2.98393e-13         0.000436322         0.000634665         0.00270444          
48.865              3086.66             0.058434            0.00262522          0.0014788           0.0020616           2.98356e-13         0.000436406         0.000634805         0.00270501          
48.87               3086.69             0.0584471           0.00262566          0.00147881          0.0020616           2.98319e-13         0.00043649          0.000634945         0.00270557          
48.875              3086.71             0.0584603           0.00262611          0.00147881          0.0020616           2.98282e-13         0.000436574         0.000635085         0.00270614          
48.88               3086.73             0.0584734           0.00262655          0.00147881          0.00206159          2.98245e-13         0.000436658         0.000635226         0.00270671          
48.885              3086.75             0.0584865           0.002627            0.00147881          0.00206159          2.98208e-13         0.000436742         0.000635366         0.00270728          
48.89               3086.77             0.0584997           0.00262744          0.00147881          0.00206159          2.98171e-13         0.000436825         0.000635506         0.00270784          
48.895              3086.79             0.0585128           0.00262789          0.00147882          0.00206158          2.98134e-13         0.000436909         0.000635647         0.00270841          
48.9                3086.82             0.058526            0.00262833          0.00147882          0.00206158          2.98097e-13         0.000436993         0.000635787         0.00270898          
48.905              3086.84             0.0585391           0.00262878          0.00147882          0.00206158          2.9806e-13          0.000437077         0.000635927         0.00270955          
48.91               3086.86             0.0585523           0.00262922          0.00147882          0.00206157          2.98023e-13         0.000437161         0.000636068         0.00271011          
48.915              3086.88             0.0585654           0.00262967          0.00147882          0.00206157          2.97986e-13         0.000437245         0.000636208         0.00271068          
48.92               3086.9              0.0585786           0.00263012          0.00147883          0.00206156          2.97949e-13         0.000437329         0.000636348         0.00271125          
48.925              3086.93             0.0585917           0.00263056          0.00147883          0.00206156          2.97912e-13         0.000437413         0.000636489         0.00271182          
48.93               3086.95             0.0586049           0.00263101          0.00147883          0.00206156          2.97875e-13         0.000437497         0.000636629         0.00271239          
48.935              3086.97             0.058618            0.00263145          0.00147883          0.00206155          2.97838e-13         0.00043758          0.00063677          0.00271295          
48.94               3086.99             0.0586312           0.0026319           0.00147883          0.00206155          2.97801e-13         0.000437664         0.00063691          0.00271352          
48.945              3087.01             0.0586443           0.00263234          0.00147884          0.00206155          2.97764e-13         0.000437748         0.00063705          0.00271409          
48.95               3087.03             0.0586575           0.00263279          0.00147884          0.00206154          2.97727e-13         0.000437832         0.000637191         0.00271466          
48.955              3087.06             0.0586707           0.00263323          0.00147884          0.00206154          2.9769e-13          0.000437916         0.000637331         0.00271523          
48.96               3087.08             0.0586838           0.00263368          0.00147884          0.00206154          2.97653e-13         0.000438            0.000637472         0.00271579          
48.965              3087.1              0.058697            0.00263412          0.00147884          0.00206153          2.97616e-13         0.000438084         0.000637612         0.00271636          
48.97               3087.12             0.0587102           0.00263457          0.00147885          0.00206153          2.97579e-13         0.000438168         0.000637753         0.00271693          
48.975              3087.14             0.0587234           0.00263502          0.00147885          0.00206153          2.97542e-13         0.000438252         0.000637893         0.0027175           
48.98               3087.16             0.0587365           0.00263546          0.00147885          0.00206152          2.97506e-13         0.000438336         0.000638033         0.00271807          
48.985              3087.19             0.0587497           0.00263591          0.00147885          0.00206152          2.97469e-13         0.00043842          0.000638174         0.00271863          
48.99               3087.21             0.0587629           0.00263635          0.00147885          0.00206152          2.97432e-13         0.000438503         0.000638314         0.0027192           
48.995              3087.23             0.0587761           0.0026368           0.00147886          0.00206151          2.97395e-13         0.000438587         0.000638455         0.00271977          
49                  3087.25             0.0587893           0.00263724          0.00147886          0.00206151          2.97358e-13         0.000438671         0.000638595         0.00272034          
49.005              3087.27             0.0588025           0.00263769          0.00147886          0.00206151          2.97321e-13         0.000438755         0.000638736         0.00272091          
49.01               3087.29             0.0588156           0.00263814          0.00147886          0.0020615           2.97285e-13         0.000438839         0.000638876         0.00272147          
49.015              3087.32             0.0588288           0.00263858          0.00147886          0.0020615           2.97248e-13         0.000438923         0.000639017         0.00272204          
49.02               3087.34             0.058842            0.00263903          0.00147887          0.00206149          2.97211e-13         0.000439007         0.000639157         0.00272261          
49.025              3087.36             0.0588552           0.00263947          0.00147887          0.00206149          2.97174e-13         0.000439091         0.000639298         0.00272318          
49.03               3087.38             0.0588684           0.00263992          0.00147887          0.00206149          2.97138e-13         0.000439175         0.000639438         0.00272375          
49.035              3087.4              0.0588816           0.00264036          0.00147887          0.00206148          2.97101e-13         0.000439259         0.000639579         0.00272432          
49.04               3087.42             0.0588948           0.00264081          0.00147887          0.00206148          2.97064e-13         0.000439343         0.000639719         0.00272488          
49.045              3087.45             0.058908            0.00264126          0.00147888          0.00206148          2.97027e-13         0.000439427         0.00063986          0.00272545          
49.05               3087.47             0.0589213           0.0026417           0.00147888          0.00206147          2.96991e-13         0.000439511         0.00064             0.00272602          
49.055              3087.49             0.0589345           0.00264215          0.00147888          0.00206147          2.96954e-13         0.000439595         0.000640141         0.00272659          
49.06               3087.51             0.0589477           0.00264259          0.00147888          0.00206147          2.96917e-13         0.000439679         0.000640282         0.00272716          
49.065              3087.53             0.0589609           0.00264304          0.00147888          0.00206146          2.96881e-13         0.000439762         0.000640422         0.00272773          
49.07               3087.56             0.0589741           0.00264348          0.00147889          0.00206146          2.96844e-13         0.000439846         0.000640563         0.00272829          
49.075              3087.58             0.0589873           0.00264393          0.00147889          0.00206146          2.96807e-13         0.00043993          0.000640703         0.00272886          
49.08               3087.6              0.0590005           0.00264438          0.00147889          0.00206145          2.96771e-13         0.000440014         0.000640844         0.00272943          
49.085              3087.62             0.0590138           0.00264482          0.00147889          0.00206145          2.96734e-13         0.000440098         0.000640984         0.00273             
49.09               3087.64             0.059027            0.00264527          0.00147889          0.00206145          2.96698e-13         0.000440182         0.000641125         0.00273057          
49.095              3087.66             0.0590402           0.00264571          0.0014789           0.00206144          2.96661e-13         0.000440266         0.000641266         0.00273114          
49.1                3087.68             0.0590535           0.00264616          0.0014789           0.00206144          2.96624e-13         0.00044035          0.000641406         0.0027317           
49.105              3087.71             0.0590667           0.00264661          0.0014789           0.00206144          2.96588e-13         0.000440434         0.000641547         0.00273227          
49.11               3087.73             0.0590799           0.00264705          0.0014789           0.00206143          2.96551e-13         0.000440518         0.000641688         0.00273284          
49.115              3087.75             0.0590932           0.0026475           0.0014789           0.00206143          2.96515e-13         0.000440602         0.000641828         0.00273341          
49.12               3087.77             0.0591064           0.00264794          0.00147891          0.00206142          2.96478e-13         0.000440686         0.000641969         0.00273398          
49.125              3087.79             0.0591196           0.00264839          0.00147891          0.00206142          2.96442e-13         0.00044077          0.000642109         0.00273455          
49.13               3087.81             0.0591329           0.00264884          0.00147891          0.00206142          2.96405e-13         0.000440854         0.00064225          0.00273512          
49.135              3087.84             0.0591461           0.00264928          0.00147891          0.00206141          2.96368e-13         0.000440938         0.000642391         0.00273569          
49.14               3087.86             0.0591594           0.00264973          0.00147891          0.00206141          2.96332e-13         0.000441022         0.000642531         0.00273625          
49.145              3087.88             0.0591726           0.00265018          0.00147892          0.00206141          2.96295e-13         0.000441106         0.000642672         0.00273682          
49.15               3087.9              0.0591859           0.00265062          0.00147892          0.0020614           2.96259e-13         0.00044119          0.000642813         0.00273739          
49.155              3087.92             0.0591991           0.00265107          0.00147892          0.0020614           2.96222e-13         0.000441274         0.000642954         0.00273796          
49.16               3087.94             0.0592124           0.00265151          0.00147892          0.0020614           2.96186e-13         0.000441358         0.000643094         0.00273853          
49.165              3087.97             0.0592257           0.00265196          0.00147892          0.00206139          2.9615e-13          0.000441442         0.000643235         0.0027391           
49.17               3087.99             0.0592389           0.00265241          0.00147893          0.00206139          2.96113e-13         0.000441526         0.000643376         0.00273967          
49.175              3088.01             0.0592522           0.00265285          0.00147893          0.00206139          2.96077e-13         0.00044161          0.000643516         0.00274024          
49.18               3088.03             0.0592655           0.0026533           0.00147893          0.00206138          2.9604e-13          0.000441694         0.000643657         0.0027408           
49.185              3088.05             0.0592787           0.00265374          0.00147893          0.00206138          2.96004e-13         0.000441778         0.000643798         0.00274137          
49.19               3088.07             0.059292            0.00265419          0.00147893          0.00206138          2.95967e-13         0.000441862         0.000643939         0.00274194          
49.195              3088.1              0.0593053           0.00265464          0.00147894          0.00206137          2.95931e-13         0.000441946         0.000644079         0.00274251          
49.2                3088.12             0.0593185           0.00265508          0.00147894          0.00206137          2.95895e-13         0.00044203          0.00064422          0.00274308          
49.205              3088.14             0.0593318           0.00265553          0.00147894          0.00206137          2.95858e-13         0.000442114         0.000644361         0.00274365          
49.21               3088.16             0.0593451           0.00265598          0.00147894          0.00206136          2.95822e-13         0.000442198         0.000644502         0.00274422          
49.215              3088.18             0.0593584           0.00265642          0.00147894          0.00206136          2.95786e-13         0.000442282         0.000644642         0.00274479          
49.22               3088.2              0.0593717           0.00265687          0.00147895          0.00206136          2.95749e-13         0.000442366         0.000644783         0.00274536          
49.225              3088.23             0.059385            0.00265732          0.00147895          0.00206135          2.95713e-13         0.00044245          0.000644924         0.00274593          
49.23               3088.25             0.0593982           0.00265776          0.00147895          0.00206135          2.95677e-13         0.000442534         0.000645065         0.00274649          
49.235              3088.27             0.0594115           0.00265821          0.00147895          0.00206135          2.9564e-13          0.000442618         0.000645205         0.00274706          
49.24               3088.29             0.0594248           0.00265866          0.00147895          0.00206134          2.95604e-13         0.000442702         0.000645346         0.00274763          
49.245              3088.31             0.0594381           0.0026591           0.00147895          0.00206134          2.95568e-13         0.000442786         0.000645487         0.0027482           
49.25               3088.33             0.0594514           0.00265955          0.00147896          0.00206133          2.95531e-13         0.00044287          0.000645628         0.00274877          
49.255              3088.35             0.0594647           0.00265999          0.00147896          0.00206133          2.95495e-13         0.000442954         0.000645769         0.00274934          
49.26               3088.38             0.059478            0.00266044          0.00147896          0.00206133          2.95459e-13         0.000443038         0.00064591          0.00274991          
49.265              3088.4              0.0594913           0.00266089          0.00147896          0.00206132          2.95423e-13         0.000443122         0.00064605          0.00275048          
49.27               3088.42             0.0595046           0.00266133          0.00147896          0.00206132          2.95386e-13         0.000443206         0.000646191         0.00275105          
49.275              3088.44             0.0595179           0.00266178          0.00147897          0.00206132          2.9535e-13          0.00044329          0.000646332         0.00275162          
49.28               3088.46             0.0595313           0.00266223          0.00147897          0.00206131          2.95314e-13         0.000443374         0.000646473         0.00275219          
49.285              3088.48             0.0595446           0.00266267          0.00147897          0.00206131          2.95278e-13         0.000443458         0.000646614         0.00275276          
49.29               3088.51             0.0595579           0.00266312          0.00147897          0.00206131          2.95242e-13         0.000443542         0.000646755         0.00275333          
49.295              3088.53             0.0595712           0.00266357          0.00147897          0.0020613           2.95205e-13         0.000443626         0.000646896         0.00275389          
49.3                3088.55             0.0595845           0.00266401          0.00147898          0.0020613           2.95169e-13         0.00044371          0.000647036         0.00275446          
49.305              3088.57             0.0595978           0.00266446          0.00147898          0.0020613           2.95133e-13         0.000443794         0.000647177         0.00275503          
49.31               3088.59             0.0596112           0.00266491          0.00147898          0.00206129          2.95097e-13         0.000443878         0.000647318         0.0027556           
49.315              3088.61             0.0596245           0.00266535          0.00147898          0.00206129          2.95061e-13         0.000443962         0.000647459         0.00275617          
49.32               3088.63             0.0596378           0.0026658           0.00147898          0.00206129          2.95025e-13         0.000444046         0.0006476           0.00275674          
49.325              3088.66             0.0596512           0.00266625          0.00147899          0.00206128          2.94989e-13         0.00044413          0.000647741         0.00275731          
49.33               3088.68             0.0596645           0.00266669          0.00147899          0.00206128          2.94952e-13         0.000444214         0.000647882         0.00275788          
49.335              3088.7              0.0596778           0.00266714          0.00147899          0.00206128          2.94916e-13         0.000444298         0.000648023         0.00275845          
49.34               3088.72             0.0596912           0.00266759          0.00147899          0.00206127          2.9488e-13          0.000444382         0.000648164         0.00275902          
49.345              3088.74             0.0597045           0.00266803          0.00147899          0.00206127          2.94844e-13         0.000444466         0.000648305         0.00275959          
49.35               3088.76             0.0597178           0.00266848          0.001479            0.00206127          2.94808e-13         0.00044455          0.000648446         0.00276016          
49.355              3088.78             0.0597312           0.00266893          0.001479            0.00206126          2.94772e-13         0.000444634         0.000648587         0.00276073          
49.36               3088.81             0.0597445           0.00266938          0.001479            0.00206126          2.94736e-13         0.000444718         0.000648728         0.0027613           
49.365              3088.83             0.0597579           0.00266982          0.001479            0.00206126          2.947e-13           0.000444802         0.000648869         0.00276187          
49.37               3088.85             0.0597712           0.00267027          0.001479            0.00206125          2.94664e-13         0.000444886         0.00064901          0.00276244          
49.375              3088.87             0.0597846           0.00267072          0.00147901          0.00206125          2.94628e-13         0.00044497          0.000649151         0.00276301          
49.38               3088.89             0.0597979           0.00267116          0.00147901          0.00206124          2.94592e-13         0.000445054         0.000649292         0.00276358          
49.385              3088.91             0.0598113           0.00267161          0.00147901          0.00206124          2.94556e-13         0.000445138         0.000649433         0.00276415          
49.39               3088.93             0.0598247           0.00267206          0.00147901          0.00206124          2.9452e-13          0.000445222         0.000649574         0.00276472          
49.395              3088.96             0.059838            0.0026725           0.00147901          0.00206123          2.94484e-13         0.000445307         0.000649715         0.00276529          
49.4                3088.98             0.0598514           0.00267295          0.00147902          0.00206123          2.94448e-13         0.000445391         0.000649856         0.00276586          
49.405              3089                0.0598648           0.0026734           0.00147902          0.00206123          2.94412e-13         0.000445475         0.000649997         0.00276643          
49.41               3089.02             0.0598781           0.00267385          0.00147902          0.00206122          2.94376e-13         0.000445559         0.000650138         0.002767            
49.415              3089.04             0.0598915           0.00267429          0.00147902          0.00206122          2.9434e-13          0.000445643         0.000650279         0.00276757          
49.42               3089.06             0.0599049           0.00267474          0.00147902          0.00206122          2.94304e-13         0.000445727         0.00065042          0.00276814          
49.425              3089.09             0.0599182           0.00267519          0.00147903          0.00206121          2.94268e-13         0.000445811         0.000650561         0.00276871          
49.43               3089.11             0.0599316           0.00267563          0.00147903          0.00206121          2.94232e-13         0.000445895         0.000650702         0.00276928          
49.435              3089.13             0.059945            0.00267608          0.00147903          0.00206121          2.94197e-13         0.000445979         0.000650843         0.00276985          
49.44               3089.15             0.0599584           0.00267653          0.00147903          0.0020612           2.94161e-13         0.000446063         0.000650984         0.00277042          
49.445              3089.17             0.0599718           0.00267698          0.00147903          0.0020612           2.94125e-13         0.000446147         0.000651125         0.00277099          
49.45               3089.19             0.0599852           0.00267742          0.00147904          0.0020612           2.94089e-13         0.000446231         0.000651266         0.00277156          
49.455              3089.21             0.0599986           0.00267787          0.00147904          0.00206119          2.94053e-13         0.000446315         0.000651407         0.00277213          
49.46               3089.24             0.0600119           0.00267832          0.00147904          0.00206119          2.94017e-13         0.000446399         0.000651548         0.0027727           
49.465              3089.26             0.0600253           0.00267876          0.00147904          0.00206119          2.93981e-13         0.000446483         0.00065169          0.00277327          
49.47               3089.28             0.0600387           0.00267921          0.00147904          0.00206118          2.93946e-13         0.000446568         0.000651831         0.00277384          
49.475              3089.3              0.0600521           0.00267966          0.00147905          0.00206118          2.9391e-13          0.000446652         0.000651972         0.00277441          
49.48               3089.32             0.0600655           0.00268011          0.00147905          0.00206118          2.93874e-13         0.000446736         0.000652113         0.00277498          
49.485              3089.34             0.0600789           0.00268055          0.00147905          0.00206117          2.93838e-13         0.00044682          0.000652254         0.00277555          
49.49               3089.36             0.0600923           0.002681            0.00147905          0.00206117          2.93802e-13         0.000446904         0.000652395         0.00277612          
49.495              3089.38             0.0601057           0.00268145          0.00147905          0.00206117          2.93767e-13         0.000446988         0.000652536         0.00277669          
49.5                3089.41             0.0601192           0.0026819           0.00147906          0.00206116          2.93731e-13         0.000447072         0.000652678         0.00277726          
49.505              3089.43             0.0601326           0.00268234          0.00147906          0.00206116          2.93695e-13         0.000447156         0.000652819         0.00277783          
49.51               3089.45             0.060146            0.00268279          0.00147906          0.00206116          2.93659e-13         0.00044724          0.00065296          0.0027784           
49.515              3089.47             0.0601594           0.00268324          0.00147906          0.00206115          2.93624e-13         0.000447324         0.000653101         0.00277897          
49.52               3089.49             0.0601728           0.00268368          0.00147906          0.00206115          2.93588e-13         0.000447408         0.000653242         0.00277954          
49.525              3089.51             0.0601862           0.00268413          0.00147907          0.00206115          2.93552e-13         0.000447493         0.000653383         0.00278011          
49.53               3089.53             0.0601997           0.00268458          0.00147907          0.00206114          2.93517e-13         0.000447577         0.000653525         0.00278068          
49.535              3089.56             0.0602131           0.00268503          0.00147907          0.00206114          2.93481e-13         0.000447661         0.000653666         0.00278125          
49.54               3089.58             0.0602265           0.00268547          0.00147907          0.00206113          2.93445e-13         0.000447745         0.000653807         0.00278182          
49.545              3089.6              0.0602399           0.00268592          0.00147907          0.00206113          2.9341e-13          0.000447829         0.000653948         0.00278239          
49.55               3089.62             0.0602534           0.00268637          0.00147907          0.00206113          2.93374e-13         0.000447913         0.00065409          0.00278296          
49.555              3089.64             0.0602668           0.00268682          0.00147908          0.00206112          2.93338e-13         0.000447997         0.000654231         0.00278353          
49.56               3089.66             0.0602802           0.00268726          0.00147908          0.00206112          2.93303e-13         0.000448081         0.000654372         0.0027841           
49.565              3089.68             0.0602937           0.00268771          0.00147908          0.00206112          2.93267e-13         0.000448165         0.000654513         0.00278467          
49.57               3089.71             0.0603071           0.00268816          0.00147908          0.00206111          2.93231e-13         0.00044825          0.000654655         0.00278525          
49.575              3089.73             0.0603206           0.00268861          0.00147908          0.00206111          2.93196e-13         0.000448334         0.000654796         0.00278582          
49.58               3089.75             0.060334            0.00268906          0.00147909          0.00206111          2.9316e-13          0.000448418         0.000654937         0.00278639          
