t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
7.92                2340.55             0.00827578          0.000549421         0.00406301          0.00227486          7.80804e-11         6.09095e-08         2.2646e-08          2.00807e-07         
7.925               2340.96             0.00827853          0.000549376         0.00406336          0.00227466          7.77738e-11         6.12899e-08         2.28088e-08         2.0217e-07          
7.93                2341.36             0.00828127          0.00054933          0.00406371          0.00227447          7.74687e-11         6.16722e-08         2.29725e-08         2.0354e-07          
7.935               2341.76             0.00828402          0.000549285         0.00406406          0.00227428          7.71652e-11         6.20565e-08         2.31372e-08         2.04918e-07         
7.94                2342.16             0.00828676          0.000549239         0.00406441          0.00227408          7.68631e-11         6.24428e-08         2.33029e-08         2.06304e-07         
7.945               2342.56             0.00828951          0.000549194         0.00406476          0.00227389          7.65626e-11         6.2831e-08          2.34697e-08         2.07698e-07         
7.95                2342.96             0.00829226          0.000549149         0.00406511          0.0022737           7.62636e-11         6.32212e-08         2.36374e-08         2.09099e-07         
7.955               2343.36             0.008295            0.000549104         0.00406545          0.00227351          7.59661e-11         6.36134e-08         2.38062e-08         2.10509e-07         
7.96                2343.76             0.00829775          0.000549059         0.0040658           0.00227332          7.56701e-11         6.40076e-08         2.39759e-08         2.11926e-07         
7.965               2344.16             0.00830049          0.000549014         0.00406615          0.00227313          7.53755e-11         6.44038e-08         2.41467e-08         2.13351e-07         
7.97                2344.56             0.00830324          0.000548969         0.0040665           0.00227294          7.50824e-11         6.48021e-08         2.43185e-08         2.14785e-07         
7.975               2344.96             0.00830598          0.000548924         0.00406684          0.00227275          7.47907e-11         6.52023e-08         2.44914e-08         2.16226e-07         
7.98                2345.36             0.00830873          0.000548879         0.00406719          0.00227256          7.45005e-11         6.56046e-08         2.46653e-08         2.17676e-07         
7.985               2345.76             0.00831147          0.000548834         0.00406754          0.00227237          7.42118e-11         6.60089e-08         2.48402e-08         2.19133e-07         
7.99                2346.16             0.00831421          0.00054879          0.00406788          0.00227218          7.39244e-11         6.64153e-08         2.50162e-08         2.20599e-07         
7.995               2346.56             0.00831696          0.000548745         0.00406823          0.00227199          7.36385e-11         6.68237e-08         2.51932e-08         2.22073e-07         
8                   2346.96             0.0083197           0.000548701         0.00406857          0.0022718           7.3354e-11          6.72341e-08         2.53713e-08         2.23555e-07         
8.005               2347.35             0.00832245          0.000548656         0.00406892          0.00227161          7.30709e-11         6.76467e-08         2.55505e-08         2.25046e-07         
8.01                2347.75             0.00832519          0.000548612         0.00406926          0.00227142          7.27892e-11         6.80613e-08         2.57307e-08         2.26545e-07         
8.015               2348.15             0.00832793          0.000548568         0.00406961          0.00227123          7.25089e-11         6.8478e-08          2.5912e-08          2.28052e-07         
8.02                2348.54             0.00833067          0.000548524         0.00406995          0.00227104          7.223e-11           6.88968e-08         2.60943e-08         2.29567e-07         
8.025               2348.94             0.00833342          0.00054848          0.0040703           0.00227086          7.19525e-11         6.93177e-08         2.62778e-08         2.31091e-07         
8.03                2349.34             0.00833616          0.000548435         0.00407064          0.00227067          7.16763e-11         6.97407e-08         2.64623e-08         2.32623e-07         
8.035               2349.73             0.0083389           0.000548392         0.00407098          0.00227048          7.14014e-11         7.01659e-08         2.6648e-08          2.34164e-07         
8.04                2350.13             0.00834164          0.000548348         0.00407133          0.0022703           7.11279e-11         7.05931e-08         2.68347e-08         2.35713e-07         
8.045               2350.52             0.00834438          0.000548304         0.00407167          0.00227011          7.08558e-11         7.10225e-08         2.70225e-08         2.37271e-07         
8.05                2350.92             0.00834712          0.00054826          0.00407201          0.00226992          7.0585e-11          7.1454e-08          2.72115e-08         2.38837e-07         
8.055               2351.31             0.00834987          0.000548216         0.00407235          0.00226974          7.03155e-11         7.18877e-08         2.74015e-08         2.40412e-07         
8.06                2351.71             0.00835261          0.000548173         0.0040727           0.00226955          7.00473e-11         7.23235e-08         2.75927e-08         2.41996e-07         
8.065               2352.1              0.00835535          0.000548129         0.00407304          0.00226937          6.97805e-11         7.27615e-08         2.7785e-08          2.43589e-07         
8.07                2352.49             0.00835809          0.000548086         0.00407338          0.00226918          6.95149e-11         7.32017e-08         2.79784e-08         2.4519e-07          
8.075               2352.89             0.00836083          0.000548042         0.00407372          0.002269            6.92507e-11         7.3644e-08          2.8173e-08          2.468e-07           
8.08                2353.28             0.00836357          0.000547999         0.00407406          0.00226881          6.89877e-11         7.40886e-08         2.83687e-08         2.48418e-07         
8.085               2353.67             0.00836631          0.000547956         0.0040744           0.00226863          6.8726e-11          7.45353e-08         2.85655e-08         2.50046e-07         
8.09                2354.07             0.00836905          0.000547913         0.00407474          0.00226844          6.84656e-11         7.49842e-08         2.87635e-08         2.51682e-07         
8.095               2354.46             0.00837179          0.000547869         0.00407508          0.00226826          6.82064e-11         7.54354e-08         2.89627e-08         2.53327e-07         
8.1                 2354.85             0.00837453          0.000547826         0.00407542          0.00226807          6.79485e-11         7.58888e-08         2.9163e-08          2.54982e-07         
8.105               2355.24             0.00837726          0.000547783         0.00407576          0.00226789          6.76919e-11         7.63444e-08         2.93645e-08         2.56645e-07         
8.11                2355.63             0.00838             0.00054774          0.0040761           0.00226771          6.74365e-11         7.68022e-08         2.95671e-08         2.58317e-07         
8.115               2356.02             0.00838274          0.000547698         0.00407644          0.00226752          6.71823e-11         7.72623e-08         2.97709e-08         2.59999e-07         
8.12                2356.42             0.00838548          0.000547655         0.00407678          0.00226734          6.69294e-11         7.77246e-08         2.9976e-08          2.61689e-07         
8.125               2356.81             0.00838822          0.000547612         0.00407712          0.00226716          6.66777e-11         7.81892e-08         3.01822e-08         2.63389e-07         
8.13                2357.2              0.00839096          0.00054757          0.00407745          0.00226698          6.64272e-11         7.86561e-08         3.03895e-08         2.65098e-07         
8.135               2357.59             0.00839369          0.000547527         0.00407779          0.0022668           6.61779e-11         7.91252e-08         3.05981e-08         2.66816e-07         
8.14                2357.98             0.00839643          0.000547484         0.00407813          0.00226661          6.59298e-11         7.95967e-08         3.08079e-08         2.68543e-07         
8.145               2358.37             0.00839917          0.000547442         0.00407847          0.00226643          6.56829e-11         8.00704e-08         3.10189e-08         2.70279e-07         
8.15                2358.75             0.00840191          0.0005474           0.0040788           0.00226625          6.54372e-11         8.05464e-08         3.12311e-08         2.72025e-07         
8.155               2359.14             0.00840464          0.000547357         0.00407914          0.00226607          6.51926e-11         8.10248e-08         3.14446e-08         2.73781e-07         
8.16                2359.53             0.00840738          0.000547315         0.00407948          0.00226589          6.49493e-11         8.15054e-08         3.16593e-08         2.75545e-07         
8.165               2359.92             0.00841011          0.000547273         0.00407981          0.00226571          6.47071e-11         8.19884e-08         3.18751e-08         2.7732e-07          
8.17                2360.31             0.00841285          0.000547231         0.00408015          0.00226553          6.44661e-11         8.24737e-08         3.20923e-08         2.79103e-07         
8.175               2360.7              0.00841559          0.000547189         0.00408048          0.00226535          6.42262e-11         8.29614e-08         3.23107e-08         2.80896e-07         
8.18                2361.08             0.00841832          0.000547147         0.00408082          0.00226517          6.39874e-11         8.34514e-08         3.25303e-08         2.82699e-07         
8.185               2361.47             0.00842106          0.000547105         0.00408115          0.00226499          6.37499e-11         8.39438e-08         3.27512e-08         2.84512e-07         
8.19                2361.86             0.00842379          0.000547063         0.00408149          0.00226481          6.35134e-11         8.44386e-08         3.29733e-08         2.86334e-07         
8.195               2362.24             0.00842653          0.000547022         0.00408182          0.00226463          6.32781e-11         8.49357e-08         3.31967e-08         2.88165e-07         
8.2                 2362.63             0.00842926          0.00054698          0.00408216          0.00226445          6.30439e-11         8.54353e-08         3.34214e-08         2.90007e-07         
8.205               2363.01             0.008432            0.000546938         0.00408249          0.00226428          6.28108e-11         8.59372e-08         3.36473e-08         2.91858e-07         
8.21                2363.4              0.00843473          0.000546897         0.00408282          0.0022641           6.25788e-11         8.64415e-08         3.38746e-08         2.93719e-07         
8.215               2363.79             0.00843747          0.000546855         0.00408316          0.00226392          6.23479e-11         8.69482e-08         3.41031e-08         2.9559e-07          
8.22                2364.17             0.0084402           0.000546814         0.00408349          0.00226374          6.21182e-11         8.74574e-08         3.43329e-08         2.97471e-07         
8.225               2364.55             0.00844294          0.000546773         0.00408382          0.00226357          6.18895e-11         8.7969e-08          3.4564e-08          2.99361e-07         
8.23                2364.94             0.00844567          0.000546731         0.00408415          0.00226339          6.16619e-11         8.8483e-08          3.47964e-08         3.01262e-07         
8.235               2365.32             0.0084484           0.00054669          0.00408449          0.00226321          6.14353e-11         8.89995e-08         3.50302e-08         3.03172e-07         
8.24                2365.71             0.00845114          0.000546649         0.00408482          0.00226304          6.12099e-11         8.95184e-08         3.52652e-08         3.05093e-07         
8.245               2366.09             0.00845387          0.000546608         0.00408515          0.00226286          6.09855e-11         9.00398e-08         3.55016e-08         3.07024e-07         
8.25                2366.47             0.0084566           0.000546567         0.00408548          0.00226268          6.07621e-11         9.05637e-08         3.57393e-08         3.08965e-07         
8.255               2366.86             0.00845933          0.000546526         0.00408581          0.00226251          6.05399e-11         9.10901e-08         3.59783e-08         3.10916e-07         
8.26                2367.24             0.00846207          0.000546485         0.00408614          0.00226233          6.03186e-11         9.16189e-08         3.62187e-08         3.12877e-07         
8.265               2367.62             0.0084648           0.000546444         0.00408647          0.00226216          6.00984e-11         9.21502e-08         3.64604e-08         3.14849e-07         
8.27                2368                0.00846753          0.000546404         0.0040868           0.00226198          5.98793e-11         9.26841e-08         3.67035e-08         3.16831e-07         
8.275               2368.39             0.00847026          0.000546363         0.00408713          0.00226181          5.96612e-11         9.32205e-08         3.69479e-08         3.18823e-07         
8.28                2368.77             0.00847299          0.000546322         0.00408746          0.00226163          5.94441e-11         9.37594e-08         3.71937e-08         3.20825e-07         
8.285               2369.15             0.00847573          0.000546282         0.00408779          0.00226146          5.9228e-11          9.43008e-08         3.74409e-08         3.22838e-07         
8.29                2369.53             0.00847846          0.000546241         0.00408812          0.00226128          5.90129e-11         9.48448e-08         3.76894e-08         3.24862e-07         
8.295               2369.91             0.00848119          0.000546201         0.00408845          0.00226111          5.87989e-11         9.53913e-08         3.79393e-08         3.26896e-07         
8.3                 2370.29             0.00848392          0.000546161         0.00408878          0.00226094          5.85858e-11         9.59404e-08         3.81906e-08         3.2894e-07          
8.305               2370.67             0.00848665          0.00054612          0.00408911          0.00226076          5.83738e-11         9.6492e-08          3.84434e-08         3.30995e-07         
8.31                2371.05             0.00848938          0.00054608          0.00408944          0.00226059          5.81627e-11         9.70462e-08         3.86975e-08         3.33061e-07         
8.315               2371.43             0.00849211          0.00054604          0.00408976          0.00226042          5.79526e-11         9.76031e-08         3.8953e-08          3.35137e-07         
8.32                2371.81             0.00849484          0.000546            0.00409009          0.00226024          5.77435e-11         9.81625e-08         3.92099e-08         3.37224e-07         
8.325               2372.19             0.00849757          0.00054596          0.00409042          0.00226007          5.75354e-11         9.87245e-08         3.94682e-08         3.39322e-07         
8.33                2372.57             0.0085003           0.00054592          0.00409074          0.0022599           5.73282e-11         9.92891e-08         3.9728e-08          3.41431e-07         
8.335               2372.95             0.00850303          0.00054588          0.00409107          0.00225973          5.7122e-11          9.98564e-08         3.99892e-08         3.4355e-07          
8.34                2373.32             0.00850576          0.000545841         0.0040914           0.00225955          5.69168e-11         1.00426e-07         4.02518e-08         3.45681e-07         
8.345               2373.7              0.00850849          0.000545801         0.00409172          0.00225938          5.67125e-11         1.00999e-07         4.05159e-08         3.47822e-07         
8.35                2374.08             0.00851122          0.000545761         0.00409205          0.00225921          5.65091e-11         1.01574e-07         4.07814e-08         3.49974e-07         
8.355               2374.46             0.00851394          0.000545722         0.00409238          0.00225904          5.63067e-11         1.02152e-07         4.10484e-08         3.52137e-07         
8.36                2374.83             0.00851667          0.000545682         0.0040927           0.00225887          5.61053e-11         1.02732e-07         4.13168e-08         3.54312e-07         
8.365               2375.21             0.0085194           0.000545643         0.00409303          0.0022587           5.59048e-11         1.03315e-07         4.15867e-08         3.56497e-07         
8.37                2375.59             0.00852213          0.000545603         0.00409335          0.00225853          5.57052e-11         1.03901e-07         4.18581e-08         3.58693e-07         
8.375               2375.96             0.00852486          0.000545564         0.00409367          0.00225836          5.55065e-11         1.0449e-07          4.2131e-08          3.60901e-07         
8.38                2376.34             0.00852758          0.000545525         0.004094            0.00225819          5.53087e-11         1.05081e-07         4.24053e-08         3.6312e-07          
8.385               2376.71             0.00853031          0.000545485         0.00409432          0.00225802          5.51119e-11         1.05675e-07         4.26812e-08         3.6535e-07          
8.39                2377.09             0.00853304          0.000545446         0.00409465          0.00225785          5.49159e-11         1.06272e-07         4.29585e-08         3.67592e-07         
8.395               2377.47             0.00853577          0.000545407         0.00409497          0.00225768          5.47209e-11         1.06871e-07         4.32373e-08         3.69845e-07         
8.4                 2377.84             0.00853849          0.000545368         0.00409529          0.00225751          5.45267e-11         1.07473e-07         4.35177e-08         3.72109e-07         
8.405               2378.21             0.00854122          0.000545329         0.00409562          0.00225734          5.43335e-11         1.08078e-07         4.37996e-08         3.74384e-07         
8.41                2378.59             0.00854395          0.00054529          0.00409594          0.00225718          5.41411e-11         1.08686e-07         4.4083e-08          3.76672e-07         
8.415               2378.96             0.00854667          0.000545251         0.00409626          0.00225701          5.39496e-11         1.09297e-07         4.43679e-08         3.7897e-07          
8.42                2379.34             0.0085494           0.000545213         0.00409658          0.00225684          5.3759e-11          1.0991e-07          4.46543e-08         3.81281e-07         
8.425               2379.71             0.00855212          0.000545174         0.0040969           0.00225667          5.35693e-11         1.10526e-07         4.49424e-08         3.83602e-07         
8.43                2380.08             0.00855485          0.000545135         0.00409723          0.0022565           5.33804e-11         1.11145e-07         4.52319e-08         3.85936e-07         
8.435               2380.46             0.00855758          0.000545097         0.00409755          0.00225634          5.31924e-11         1.11766e-07         4.5523e-08          3.88281e-07         
8.44                2380.83             0.0085603           0.000545058         0.00409787          0.00225617          5.30052e-11         1.12391e-07         4.58157e-08         3.90638e-07         
8.445               2381.2              0.00856303          0.00054502          0.00409819          0.002256            5.28189e-11         1.13018e-07         4.611e-08           3.93007e-07         
8.45                2381.57             0.00856575          0.000544982         0.00409851          0.00225584          5.26335e-11         1.13648e-07         4.64058e-08         3.95388e-07         
8.455               2381.94             0.00856848          0.000544943         0.00409883          0.00225567          5.24489e-11         1.14281e-07         4.67032e-08         3.9778e-07          
8.46                2382.32             0.0085712           0.000544905         0.00409915          0.0022555           5.22651e-11         1.14917e-07         4.70022e-08         4.00185e-07         
8.465               2382.69             0.00857392          0.000544867         0.00409947          0.00225534          5.20822e-11         1.15555e-07         4.73028e-08         4.02601e-07         
8.47                2383.06             0.00857665          0.000544829         0.00409979          0.00225517          5.19001e-11         1.16197e-07         4.7605e-08          4.05029e-07         
8.475               2383.43             0.00857937          0.000544791         0.00410011          0.00225501          5.17188e-11         1.16841e-07         4.79088e-08         4.0747e-07          
8.48                2383.8              0.0085821           0.000544753         0.00410043          0.00225484          5.15384e-11         1.17488e-07         4.82142e-08         4.09923e-07         
8.485               2384.17             0.00858482          0.000544715         0.00410075          0.00225468          5.13587e-11         1.18139e-07         4.85212e-08         4.12387e-07         
8.49                2384.54             0.00858754          0.000544677         0.00410106          0.00225451          5.11799e-11         1.18792e-07         4.88299e-08         4.14864e-07         
8.495               2384.91             0.00859027          0.000544639         0.00410138          0.00225435          5.10019e-11         1.19448e-07         4.91402e-08         4.17354e-07         
8.5                 2385.28             0.00859299          0.000544601         0.0041017           0.00225418          5.08247e-11         1.20107e-07         4.94522e-08         4.19855e-07         
8.505               2385.65             0.00859571          0.000544564         0.00410202          0.00225402          5.06483e-11         1.20768e-07         4.97658e-08         4.22369e-07         
8.51                2386.02             0.00859843          0.000544526         0.00410234          0.00225385          5.04727e-11         1.21433e-07         5.0081e-08          4.24895e-07         
8.515               2386.38             0.00860116          0.000544489         0.00410265          0.00225369          5.02978e-11         1.22101e-07         5.03979e-08         4.27434e-07         
8.52                2386.75             0.00860388          0.000544451         0.00410297          0.00225353          5.01238e-11         1.22772e-07         5.07165e-08         4.29985e-07         
8.525               2387.12             0.0086066           0.000544414         0.00410329          0.00225336          4.99506e-11         1.23445e-07         5.10368e-08         4.32549e-07         
8.53                2387.49             0.00860932          0.000544376         0.0041036           0.0022532           4.97781e-11         1.24122e-07         5.13587e-08         4.35125e-07         
8.535               2387.86             0.00861204          0.000544339         0.00410392          0.00225304          4.96064e-11         1.24802e-07         5.16824e-08         4.37714e-07         
8.54                2388.22             0.00861477          0.000544302         0.00410423          0.00225287          4.94354e-11         1.25485e-07         5.20077e-08         4.40315e-07         
8.545               2388.59             0.00861749          0.000544265         0.00410455          0.00225271          4.92653e-11         1.2617e-07          5.23347e-08         4.4293e-07          
8.55                2388.96             0.00862021          0.000544227         0.00410487          0.00225255          4.90959e-11         1.26859e-07         5.26635e-08         4.45557e-07         
8.555               2389.32             0.00862293          0.00054419          0.00410518          0.00225239          4.89272e-11         1.27551e-07         5.2994e-08          4.48196e-07         
8.56                2389.69             0.00862565          0.000544153         0.00410549          0.00225223          4.87593e-11         1.28246e-07         5.33261e-08         4.50849e-07         
8.565               2390.05             0.00862837          0.000544117         0.00410581          0.00225207          4.85922e-11         1.28943e-07         5.36601e-08         4.53515e-07         
8.57                2390.42             0.00863109          0.00054408          0.00410612          0.0022519           4.84258e-11         1.29644e-07         5.39957e-08         4.56193e-07         
8.575               2390.78             0.00863381          0.000544043         0.00410644          0.00225174          4.82601e-11         1.30348e-07         5.43331e-08         4.58885e-07         
8.58                2391.15             0.00863653          0.000544006         0.00410675          0.00225158          4.80952e-11         1.31055e-07         5.46723e-08         4.61589e-07         
8.585               2391.51             0.00863925          0.00054397          0.00410706          0.00225142          4.7931e-11          1.31765e-07         5.50132e-08         4.64307e-07         
8.59                2391.88             0.00864197          0.000543933         0.00410738          0.00225126          4.77676e-11         1.32479e-07         5.53559e-08         4.67037e-07         
8.595               2392.24             0.00864469          0.000543896         0.00410769          0.0022511           4.76048e-11         1.33195e-07         5.57003e-08         4.69781e-07         
8.6                 2392.61             0.00864741          0.00054386          0.004108            0.00225094          4.74428e-11         1.33915e-07         5.60466e-08         4.72539e-07         
8.605               2392.97             0.00865013          0.000543823         0.00410832          0.00225078          4.72815e-11         1.34637e-07         5.63946e-08         4.75309e-07         
8.61                2393.33             0.00865285          0.000543787         0.00410863          0.00225062          4.7121e-11          1.35363e-07         5.67444e-08         4.78093e-07         
8.615               2393.7              0.00865557          0.000543751         0.00410894          0.00225046          4.69611e-11         1.36092e-07         5.7096e-08          4.8089e-07          
8.62                2394.06             0.00865829          0.000543715         0.00410925          0.0022503           4.6802e-11          1.36824e-07         5.74495e-08         4.837e-07           
8.625               2394.42             0.008661            0.000543678         0.00410956          0.00225014          4.66435e-11         1.37559e-07         5.78047e-08         4.86524e-07         
8.63                2394.78             0.00866372          0.000543642         0.00410987          0.00224998          4.64857e-11         1.38297e-07         5.81618e-08         4.89362e-07         
8.635               2395.15             0.00866644          0.000543606         0.00411019          0.00224983          4.63287e-11         1.39039e-07         5.85207e-08         4.92213e-07         
8.64                2395.51             0.00866916          0.00054357          0.0041105           0.00224967          4.61723e-11         1.39784e-07         5.88814e-08         4.95078e-07         
8.645               2395.87             0.00867188          0.000543534         0.00411081          0.00224951          4.60166e-11         1.40532e-07         5.9244e-08          4.97956e-07         
8.65                2396.23             0.00867459          0.000543498         0.00411112          0.00224935          4.58616e-11         1.41283e-07         5.96084e-08         5.00848e-07         
8.655               2396.59             0.00867731          0.000543463         0.00411143          0.00224919          4.57073e-11         1.42037e-07         5.99747e-08         5.03754e-07         
8.66                2396.95             0.00868003          0.000543427         0.00411174          0.00224904          4.55537e-11         1.42795e-07         6.03429e-08         5.06674e-07         
8.665               2397.31             0.00868274          0.000543391         0.00411205          0.00224888          4.54007e-11         1.43556e-07         6.07129e-08         5.09607e-07         
8.67                2397.67             0.00868546          0.000543356         0.00411235          0.00224872          4.52484e-11         1.4432e-07          6.10848e-08         5.12555e-07         
8.675               2398.03             0.00868818          0.00054332          0.00411266          0.00224857          4.50968e-11         1.45088e-07         6.14586e-08         5.15516e-07         
8.68                2398.39             0.00869089          0.000543285         0.00411297          0.00224841          4.49459e-11         1.45858e-07         6.18343e-08         5.18492e-07         
8.685               2398.75             0.00869361          0.000543249         0.00411328          0.00224825          4.47955e-11         1.46632e-07         6.22119e-08         5.21481e-07         
8.69                2399.11             0.00869633          0.000543214         0.00411359          0.0022481           4.46459e-11         1.4741e-07          6.25914e-08         5.24485e-07         
8.695               2399.47             0.00869904          0.000543178         0.0041139           0.00224794          4.44969e-11         1.4819e-07          6.29729e-08         5.27503e-07         
8.7                 2399.83             0.00870176          0.000543143         0.0041142           0.00224778          4.43486e-11         1.48974e-07         6.33562e-08         5.30535e-07         
8.705               2400.19             0.00870447          0.000543108         0.00411451          0.00224763          4.42009e-11         1.49762e-07         6.37415e-08         5.33581e-07         
8.71                2400.54             0.00870719          0.000543073         0.00411482          0.00224747          4.40538e-11         1.50552e-07         6.41287e-08         5.36641e-07         
8.715               2400.9              0.0087099           0.000543038         0.00411513          0.00224732          4.39074e-11         1.51346e-07         6.45179e-08         5.39716e-07         
8.72                2401.26             0.00871262          0.000543003         0.00411543          0.00224716          4.37616e-11         1.52143e-07         6.4909e-08          5.42805e-07         
8.725               2401.62             0.00871533          0.000542968         0.00411574          0.00224701          4.36165e-11         1.52944e-07         6.53021e-08         5.45909e-07         
8.73                2401.97             0.00871805          0.000542933         0.00411605          0.00224685          4.3472e-11          1.53748e-07         6.56972e-08         5.49028e-07         
8.735               2402.33             0.00872076          0.000542898         0.00411635          0.0022467           4.33281e-11         1.54556e-07         6.60943e-08         5.5216e-07          
8.74                2402.69             0.00872348          0.000542863         0.00411666          0.00224655          4.31848e-11         1.55366e-07         6.64933e-08         5.55308e-07         
8.745               2403.04             0.00872619          0.000542829         0.00411696          0.00224639          4.30422e-11         1.56181e-07         6.68943e-08         5.5847e-07          
8.75                2403.4              0.00872891          0.000542794         0.00411727          0.00224624          4.29001e-11         1.56998e-07         6.72973e-08         5.61647e-07         
8.755               2403.75             0.00873162          0.000542759         0.00411757          0.00224608          4.27587e-11         1.5782e-07          6.77024e-08         5.64838e-07         
8.76                2404.11             0.00873433          0.000542725         0.00411788          0.00224593          4.26179e-11         1.58644e-07         6.81094e-08         5.68045e-07         
8.765               2404.46             0.00873705          0.00054269          0.00411818          0.00224578          4.24777e-11         1.59472e-07         6.85185e-08         5.71266e-07         
8.77                2404.82             0.00873976          0.000542656         0.00411849          0.00224563          4.23381e-11         1.60304e-07         6.89296e-08         5.74502e-07         
8.775               2405.17             0.00874247          0.000542622         0.00411879          0.00224547          4.21991e-11         1.61138e-07         6.93427e-08         5.77753e-07         
8.78                2405.53             0.00874519          0.000542587         0.00411909          0.00224532          4.20607e-11         1.61977e-07         6.97579e-08         5.81019e-07         
8.785               2405.88             0.0087479           0.000542553         0.0041194           0.00224517          4.19229e-11         1.62819e-07         7.01752e-08         5.84301e-07         
8.79                2406.24             0.00875061          0.000542519         0.0041197           0.00224502          4.17857e-11         1.63664e-07         7.05945e-08         5.87597e-07         
8.795               2406.59             0.00875332          0.000542485         0.00412             0.00224486          4.16491e-11         1.64513e-07         7.10158e-08         5.90908e-07         
8.8                 2406.94             0.00875604          0.000542451         0.00412031          0.00224471          4.15131e-11         1.65366e-07         7.14393e-08         5.94235e-07         
8.805               2407.3              0.00875875          0.000542417         0.00412061          0.00224456          4.13776e-11         1.66222e-07         7.18648e-08         5.97577e-07         
8.81                2407.65             0.00876146          0.000542383         0.00412091          0.00224441          4.12427e-11         1.67081e-07         7.22925e-08         6.00935e-07         
8.815               2408                0.00876417          0.000542349         0.00412121          0.00224426          4.11084e-11         1.67944e-07         7.27222e-08         6.04307e-07         
8.82                2408.35             0.00876688          0.000542315         0.00412151          0.00224411          4.09747e-11         1.68811e-07         7.3154e-08          6.07695e-07         
8.825               2408.71             0.00876959          0.000542282         0.00412182          0.00224396          4.08415e-11         1.69681e-07         7.3588e-08          6.11099e-07         
8.83                2409.06             0.00877231          0.000542248         0.00412212          0.00224381          4.0709e-11          1.70555e-07         7.40241e-08         6.14518e-07         
8.835               2409.41             0.00877502          0.000542214         0.00412242          0.00224365          4.05769e-11         1.71432e-07         7.44623e-08         6.17953e-07         
8.84                2409.76             0.00877773          0.000542181         0.00412272          0.0022435           4.04455e-11         1.72313e-07         7.49026e-08         6.21404e-07         
8.845               2410.11             0.00878044          0.000542147         0.00412302          0.00224335          4.03146e-11         1.73198e-07         7.53452e-08         6.2487e-07          
8.85                2410.46             0.00878315          0.000542114         0.00412332          0.0022432           4.01842e-11         1.74086e-07         7.57898e-08         6.28352e-07         
8.855               2410.81             0.00878586          0.00054208          0.00412362          0.00224306          4.00544e-11         1.74978e-07         7.62366e-08         6.31849e-07         
8.86                2411.16             0.00878857          0.000542047         0.00412392          0.00224291          3.99252e-11         1.75873e-07         7.66856e-08         6.35363e-07         
8.865               2411.51             0.00879128          0.000542014         0.00412422          0.00224276          3.97965e-11         1.76773e-07         7.71368e-08         6.38892e-07         
8.87                2411.86             0.00879399          0.00054198          0.00412452          0.00224261          3.96684e-11         1.77676e-07         7.75902e-08         6.42438e-07         
8.875               2412.21             0.0087967           0.000541947         0.00412482          0.00224246          3.95408e-11         1.78582e-07         7.80458e-08         6.45999e-07         
8.88                2412.56             0.00879941          0.000541914         0.00412512          0.00224231          3.94137e-11         1.79492e-07         7.85035e-08         6.49577e-07         
8.885               2412.91             0.00880212          0.000541881         0.00412541          0.00224216          3.92872e-11         1.80406e-07         7.89635e-08         6.5317e-07          
8.89                2413.26             0.00880483          0.000541848         0.00412571          0.00224201          3.91612e-11         1.81324e-07         7.94257e-08         6.5678e-07          
8.895               2413.61             0.00880754          0.000541815         0.00412601          0.00224187          3.90357e-11         1.82245e-07         7.98902e-08         6.60406e-07         
8.9                 2413.95             0.00881025          0.000541782         0.00412631          0.00224172          3.89108e-11         1.8317e-07          8.03568e-08         6.64048e-07         
8.905               2414.3              0.00881295          0.00054175          0.00412661          0.00224157          3.87863e-11         1.84099e-07         8.08257e-08         6.67707e-07         
8.91                2414.65             0.00881566          0.000541717         0.0041269           0.00224142          3.86625e-11         1.85032e-07         8.12969e-08         6.71382e-07         
8.915               2415                0.00881837          0.000541684         0.0041272           0.00224128          3.85391e-11         1.85968e-07         8.17703e-08         6.75073e-07         
8.92                2415.34             0.00882108          0.000541652         0.0041275           0.00224113          3.84162e-11         1.86908e-07         8.2246e-08          6.78781e-07         
8.925               2415.69             0.00882379          0.000541619         0.00412779          0.00224098          3.82939e-11         1.87852e-07         8.2724e-08          6.82506e-07         
8.93                2416.04             0.0088265           0.000541586         0.00412809          0.00224083          3.81721e-11         1.888e-07           8.32043e-08         6.86247e-07         
8.935               2416.38             0.0088292           0.000541554         0.00412839          0.00224069          3.80508e-11         1.89751e-07         8.36868e-08         6.90005e-07         
8.94                2416.73             0.00883191          0.000541522         0.00412868          0.00224054          3.793e-11           1.90707e-07         8.41717e-08         6.93779e-07         
8.945               2417.08             0.00883462          0.000541489         0.00412898          0.0022404           3.78097e-11         1.91666e-07         8.46589e-08         6.97571e-07         
8.95                2417.42             0.00883733          0.000541457         0.00412927          0.00224025          3.76899e-11         1.92629e-07         8.51484e-08         7.01379e-07         
8.955               2417.77             0.00884003          0.000541425         0.00412957          0.0022401           3.75706e-11         1.93596e-07         8.56402e-08         7.05204e-07         
8.96                2418.11             0.00884274          0.000541393         0.00412986          0.00223996          3.74518e-11         1.94567e-07         8.61344e-08         7.09046e-07         
8.965               2418.46             0.00884545          0.000541361         0.00413016          0.00223981          3.73335e-11         1.95541e-07         8.66309e-08         7.12905e-07         
