t                   T                   sdot_tot            Xfront              
6.36            1915.82         0.000643616    0.00926031     
6.37            1916.58         0.000643223    0.00926674     
6.38            1917.33         0.000642834    0.00927317     
6.39            1918.08         0.000642447    0.00927959     
6.4             1918.84         0.000642063    0.00928601     
6.41            1919.59         0.000641681    0.00929243     
6.42            1920.34         0.000641302    0.00929884     
6.43            1921.09         0.000640926    0.00930525     
6.44            1921.83         0.000640552    0.00931166     
6.45            1922.58         0.00064018     0.00931806     
6.46            1923.33         0.000639812    0.00932446     
6.47            1924.07         0.000639445    0.00933085     
6.48            1924.82         0.000639081    0.00933724     
6.49            1925.56         0.00063872     0.00934363     
6.5             1926.3          0.000638361    0.00935001     
6.51            1927.04         0.000638004    0.00935639     
6.52            1927.78         0.00063765     0.00936277     
6.53            1928.52         0.000637298    0.00936914     
6.54            1929.26         0.000636948    0.00937551     
6.55            1930            0.000636601    0.00938188     
6.56            1930.74         0.000636256    0.00938824     
6.57            1931.47         0.000635913    0.0093946      
6.58            1932.21         0.000635572    0.00940096     
6.59            1932.94         0.000635233    0.00940731     
6.6             1933.68         0.000634897    0.00941366     
6.61            1934.41         0.000634563    0.00942        
6.62            1935.14         0.000634231    0.00942635     
6.63            1935.87         0.000633901    0.00943269     
6.64            1936.6          0.000633573    0.00943902     
6.65            1937.33         0.000633247    0.00944535     
6.66            1938.06         0.000632923    0.00945168     
6.67            1938.79         0.000632601    0.00945801     
6.68            1939.51         0.000632282    0.00946433     
6.69            1940.24         0.000631964    0.00947065     
6.7             1940.96         0.000631648    0.00947697     
6.71            1941.69         0.000631334    0.00948328     
6.72            1942.41         0.000631022    0.00948959     
6.73            1943.13         0.000630712    0.0094959      
6.74            1943.86         0.000630404    0.0095022      
6.75            1944.58         0.000630097    0.0095085      
6.76            1945.3          0.000629793    0.0095148      
6.77            1946.01         0.00062949     0.0095211      
6.78            1946.73         0.000629189    0.00952739     
6.79            1947.45         0.00062889     0.00953368     
6.8             1948.17         0.000628593    0.00953996     
6.81            1948.88         0.000628297    0.00954625     
6.82            1949.6          0.000628003    0.00955253     
6.83            1950.31         0.000627711    0.0095588      
6.84            1951.02         0.000627421    0.00956508     
6.85            1951.73         0.000627132    0.00957135     
6.86            1952.45         0.000626845    0.00957762     
6.87            1953.16         0.00062656     0.00958388     
6.88            1953.87         0.000626276    0.00959015     
6.89            1954.58         0.000625994    0.00959641     
6.9             1955.28         0.000625714    0.00960266     
6.91            1955.99         0.000625435    0.00960892     
6.92            1956.7          0.000625157    0.00961517     
6.93            1957.4          0.000624882    0.00962142     
6.94            1958.11         0.000624608    0.00962766     
6.95            1958.81         0.000624335    0.00963391     
6.96            1959.51         0.000624064    0.00964015     
6.97            1960.22         0.000623794    0.00964639     
6.98            1960.92         0.000623526    0.00965262     
6.99            1961.62         0.00062326     0.00965885     
7               1962.32         0.000622994    0.00966508     
7.01            1963.02         0.000622731    0.00967131     
7.02            1963.71         0.000622468    0.00967753     
7.03            1964.41         0.000622208    0.00968376     
7.04            1965.11         0.000621948    0.00968998     
7.05            1965.8          0.00062169     0.00969619     
7.06            1966.5          0.000621434    0.00970241     
7.07            1967.19         0.000621178    0.00970862     
7.08            1967.89         0.000620925    0.00971483     
7.09            1968.58         0.000620672    0.00972104     
7.1             1969.27         0.000620421    0.00972724     
7.11            1969.96         0.000620171    0.00973344     
7.12            1970.65         0.000619923    0.00973964     
